DatabaseId,LEACode,DateOfSend,PeriodEnd,SupplierName,SupplierXMLVersion,XMLSchemaVersion,YoungPersonsID,CohortStatus,GivenName,MiddleName,FamilyName,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Town,County,Postcode,Gender,month/year of birth,Ethnicity,LeadLEA,EducatedLEA,UniqueLearnerNo,UniquePupilNumber,PreviousYPIDIdentifier,GuaranteeStatusIndicator,LEACodeAtYear11,TransferredToLACode,LevelOfNeedCode,SENDFlag,SENSupportFlag,CharacteristicCode,ActivityCode,StartDate,DateAscertained,DateVerified,DueToLapseDate,CurrencyLapsed,EstablishmentNumber,EstablishmentName,UKProviderReferenceNumber,PredictedEndDate,NEETStartDate,ReviewDate,IntendedDestinationYr11
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,aaf355e4-4e08-457a-b6c1-7688dea819e8,P,,,,,,,,,,,M,02/2003,NOBT,825,816,,c77cb635-73dd-4c3c-b1b8-3691d77f04b0,,N,,,3,N,N,,219,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,N,725106237,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b4b952d2-186c-41a4-8f3d-55816b7e11c0,P,,,,,,,,,,,M,04/2003,WBRI,825,866,,6e0243cb-a9f6-4075-836b-59727ab2727f,,N,,,3,N,N,,247,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,N,601924207,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,62aebd3f-f379-48fb-8816-0421cdc5afda,P,,,,,,,,,,,F,03/2003,NOBT,825,863,,4142528c-1d1d-4d16-9d1b-4b858459a7b2,,N,825,,3,N,N,,181,2018-09-06 00:00:00,2020-01-29 00:00:00,2020-02-24 00:00:00,2019-08-31 00:00:00,N,684058047,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,20ff7f7e-2e8e-4b38-be82-584788e7d72b,P,,,,,,,,,,,F,03/2003,NOBT,825,899,,21dfcda3-bfcb-4101-a140-e399786656a0,,N,825,,3,N,N,,141,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-01-06 00:00:00,2019-08-31 00:00:00,N,985260193,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,856d20be-6c93-4b5c-95da-7a5263e3b6b8,P,,,,,,,,,,,F,05/2004,WROM,825,877,,779c7fc6-f762-4acb-bc9d-9c973b90df52,,N,825,,3,N,N,,130,2019-09-01 00:00:00,2019-05-02 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,958664921,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7702cffb-3d4c-46e0-a32b-1c65e55c857c,P,,,,,,,,,,,F,05/2004,NOBT,825,667,,485958ee-3cbf-4f83-ac2c-169e0bf82ca8,,N,825,,3,N,N,,150,2019-09-02 00:00:00,2019-09-30 00:00:00,2019-11-20 00:00:00,2020-08-31 00:00:00,N,629159198,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,3d64763f-6258-4563-b6c0-f5df84a8ec8b,P,,,,,,,,,,,W,08/2004,NOBT,825,669,,15840dc7-4d3d-4988-8f8e-e3131574b1df,,N,,,3,N,N,,268,2019-08-13 00:00:00,2019-09-26 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,757815896,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,9949ee56-7062-47fe-bbfd-63331d67ca81,P,,,,,,,,,,,M,11/2002,WBRI,825,757,,faa1ed0b-be95-4fe2-9230-a011b4e15657,,N,825,,3,N,N,,163,2019-09-06 00:00:00,2019-09-26 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,769191657,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b27bb8f9-ae25-4205-9305-d281be177ee0,P,,,,,,,,,,,F,05/2003,NOBT,825,785,,7af58c4a-59a8-46ae-87d3-b2943f8ae2e3,,N,,,3,N,N,,183,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,583649091,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,6d12d794-0884-4fa0-a09e-f237f3064558,P,,,,,,,,,,,M,04/2004,NOBT,825,860,,e6f202cc-1265-4589-8cf5-78b640e2fa33,,,825,,3,N,N,,121,2019-09-09 00:00:00,2019-01-28 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,847902263,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,87ba6470-536f-4153-8c7e-6005dcb84d2e,P,,,,,,,,,,,F,01/2002,WBRI,825,891,,77d02b93-e620-4d77-ba91-8b045e2fbf4b,,N,,,3,N,N,,342,2019-09-01 00:00:00,2019-09-25 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,Y,874221185,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,9128b8fe-b759-4bfe-87a1-970f27c37af7,P,,,,,,,,,,,F,03/2004,NOBT,825,840,,066a550a-2b73-4db3-91ff-0fcdb202e37e,,N,,,2,N,N,,253,2019-09-16 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,765513552,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,e9bc1556-3458-4495-8bcf-74d0921e07a1,P,,,,,,,,,,,M,08/2004,NOBT,825,836,,877fdfba-dd32-4ba1-84b3-de955e056829,,N,825,,3,N,N,,165,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-01-15 00:00:00,2020-08-31 00:00:00,N,745886462,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,6ead327a-4df4-4f7e-b61c-11161b62eb43,P,,,,,,,,,,,W,03/2004,WBRI,825,888,,356ffeef-a8a6-4709-8e09-16671bb9f5e9,,N,,,3,N,N,,261,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-06 00:00:00,2019-08-31 00:00:00,N,845089347,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,8553e5c3-8b01-4a95-b411-3a48a90c47b8,P,,,,,,,,,,,W,06/2003,WBRI,825,666,,7adf3fb8-2d6e-438d-b1b9-6d9e0f2d6d8c,,N,825,,3,N,N,,127,2019-09-01 00:00:00,2019-09-10 00:00:00,2019-10-01 00:00:00,2019-08-31 00:00:00,N,750443469,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ff86ec44-4c40-40ae-ad23-105845003045,P,,,,,,,,,,,M,05/2002,WBRI,825,,,e53617c0-23c4-4531-9157-54b7c530cc0f,,N,825,,3,N,N,,156,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-02-20 00:00:00,2019-08-31 00:00:00,N,747019505,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,45922ab3-0596-40f4-8b92-697a57d8ecaf,P,,,,,,,,,,,M,09/2002,WBRI,825,900,,baab1286-4b02-4a12-93db-a7b7eaee0db4,,,,,2,N,N,,513,2019-09-06 00:00:00,2019-09-25 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,N,908611020,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,e044c75c-2201-4b24-95a3-6ff0026a200c,P,,,,,,,,,,,F,05/2002,NOBT,825,720,,4c144db1-a2d1-44b9-844d-272fa585ab9b,,N,,,3,N,N,,332,2019-09-01 00:00:00,2019-09-30 00:00:00,2019-09-27 00:00:00,2020-08-31 00:00:00,N,550784820,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,869bee4f-1eac-44f4-8b55-8c832f47aae5,P,,,,,,,,,,,M,10/2001,AIND,825,769,,21398672-06b7-49f0-b3a2-3bb3dbe6dda1,,N,825,,3,N,N,,146,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-06 00:00:00,2020-08-31 00:00:00,N,795121857,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c50b3563-34ba-4046-bbd0-6e05bc476337,P,,,,,,,,,,,W,11/2001,NOBT,825,909,,baed21ca-d00f-40ed-b7d2-3c3ed09d3b62,,N,,,3,N,Y,,251,2018-09-10 00:00:00,2019-09-27 00:00:00,2019-09-27 00:00:00,2020-08-31 00:00:00,N,889355015,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,cb68ef2b-4ebf-40e3-ac0d-7b9284618f0f,P,,,,,,,,,,,M,05/2003,NOBT,825,783,,c752e5f0-20c1-4ea7-afbb-14da61ed109d,,N,,,3,N,N,,332,2019-09-06 00:00:00,2019-10-30 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,N,890339136,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,10886260-9355-40f6-9eb0-0039ee3e7a2e,P,,,,,,,,,,,W,07/2002,WOTH,825,929,,7657681b-89ec-4c0b-9488-828ccc6ebcc7,,N,,,3,N,N,,413,2019-09-06 00:00:00,2019-09-27 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,956895880,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,60130f5b-403e-4bd8-8d75-1ece5890b9cc,P,,,,,,,,,,,F,10/2002,NOBT,825,748,,d9afc905-9c75-4394-ace0-a8b84b18eabb,,N,825,,3,N,N,,138,2019-09-01 00:00:00,2018-09-28 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,757940872,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,2702fd55-c306-47e5-bf80-8370e7a850ab,P,,,,,,,,,,,F,04/2004,NOBT,825,833,,4646633d-3e74-445b-b895-0d63a3ce800f,,N,825,,3,N,N,,124,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,602368603,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,620c2f98-d38c-48d6-a039-9b5ee6ee33d4,P,,,,,,,,,,,M,02/2002,WBRI,825,,,4a76511e-751c-40db-87a2-dcd8224524a3,,N,,,3,N,Y,,502,2018-09-10 00:00:00,2019-09-26 00:00:00,2019-12-20 00:00:00,2019-08-31 00:00:00,N,965063785,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c54a8117-86da-4ed8-ac6a-a15e7c09db89,P,,,,,,,,,,,M,06/2002,NOBT,825,862,,1fded43e-3d47-45cb-a3ed-dc55b6d3f9f3,,N,825,,3,N,N,,114,2019-09-09 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,719518653,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,8ff693b8-366a-4d2f-b4c1-c9d85a52d97f,P,,,,,,,,,,,F,05/2003,NOBT,825,846,,4b4695ae-ed14-46a0-ace7-c2d70ec65cf8,,N,825,,3,N,N,,210,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,782322766,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,fcccedf3-c207-43a3-a738-49789e824d85,P,,,,,,,,,,,F,06/2003,NOBT,825,876,,b72213e3-4c40-4396-96f8-b140a3b138a9,,,825,,3,N,N,,146,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,939249856,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d7305a45-8342-409e-93b3-b6e3617a7730,P,,,,,,,,,,,M,06/2003,APKN,825,842,,689b5745-ac85-427e-b168-2543bd9f47a5,,N,825,,3,N,N,,167,2019-09-27 00:00:00,2019-09-27 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,980295106,,,,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,539f622d-b6eb-46f5-96f2-bbdada984491,P,,,,,,,,,,,M,10/2001,WOTH,825,821,,,,N,,,3,N,N,,681,2019-09-06 00:00:00,2019-12-06 00:00:00,2020-02-12 00:00:00,2020-08-31 00:00:00,N,796598991,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d6fe7093-ab59-4eea-a7de-433e8b229bad,P,,,,,,,,,,,M,12/2002,NOBT,825,814,,9ab6f8a8-82be-4f58-9889-3e3216ebc8d4,,N,825,,3,N,N,,260,2019-09-03 00:00:00,2019-09-26 00:00:00,2020-01-20 00:00:00,2019-08-31 00:00:00,N,747294400,,,,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,53e30ed9-1c64-4ab5-aedd-b85f4ffa8af7,P,,,,,,,,,,,F,05/2003,WBRI,825,824,,1195006a-ba01-4383-b8e3-51ce0c10f77e,,N,,,3,N,N,,227,2019-09-01 00:00:00,2019-09-27 00:00:00,2020-01-23 00:00:00,2020-08-31 00:00:00,N,853545953,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f9c2b4ba-9cf5-4bf3-af35-b97759eaaa92,P,,,,,,,,,,,F,08/2003,WBRI,825,808,,b7365457-1f24-4610-897d-dd2d96b56b25,,N,,,3,N,N,,325,2019-11-08 00:00:00,2019-09-27 00:00:00,2019-10-01 00:00:00,2019-08-31 00:00:00,N,765541560,,,2020-08-31 00:00:00,,2020-08-31 00:00:00,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d99e9332-fc0e-4d47-9672-261849991c0e,P,,,,,,,,,,,M,11/2003,APKN,825,893,,d4cf7bff-389e-4729-b7ee-02356a45ca98,,N,825,,2,Y,N,,216,2019-09-03 00:00:00,2019-09-30 00:00:00,2019-09-26 00:00:00,2020-08-31 00:00:00,N,783130985,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,440be607-dc82-4370-9cd2-f475a2583b64,P,,,,,,,,,,,F,03/2002,WBRI,825,920,,de21c505-d6fd-420f-be9e-d45a697fb152,,N,,,3,N,N,,295,2019-09-06 00:00:00,2019-09-25 00:00:00,2019-03-07 00:00:00,2020-08-31 00:00:00,N,852467038,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ac0f38e1-a160-4f72-8822-c97da00ccc97,P,,,,,,,,,,,M,06/2002,NOBT,825,812,,170bd080-aa8d-4e63-a19b-ba3df8894962,,N,825,,3,N,N,,193,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,698203185,,,2020-08-31 00:00:00,,,605
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ea9d5ed9-7f64-49da-8550-947715fb87d9,P,,,,,,,,,,,M,02/2003,WBRI,825,824,,d83e8eba-b37e-49f4-ba0e-319cae219190,,N,,,3,N,N,,296,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-02-06 00:00:00,2020-08-31 00:00:00,Y,878046789,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,86f49450-19cb-423f-9d9f-d57f0f1298a9,T,,,,,,,,,,,F,07/2002,AIND,825,756,,2feae190-d379-4bae-a514-d578e846aca5,,,,,2,Y,N,,360,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,634228785,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,0c06bd46-4f37-4e87-9f7b-6fc7dabab6f5,P,,,,,,,,,,,F,12/2001,WBRI,825,810,,6b2a48ae-f7ee-4590-b45c-0d3df746b9cc,,N,,,3,N,Y,,287,2019-09-01 00:00:00,2019-09-27 00:00:00,2019-11-20 00:00:00,2020-08-31 00:00:00,N,695221242,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,480d10b7-c6a4-43ff-88ff-546d311a05d4,P,,,,,,,,,,,M,12/2001,NOBT,825,783,,f93a3aa4-3410-4682-bee9-126ec9eb4625,,N,,,3,N,N,,262,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,745898045,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,5c195183-0c08-4915-916a-a612d91515ce,P,,,,,,,,,,,F,04/2004,NOBT,825,870,,cdd9b29c-2430-400e-b34f-dbb11a98f807,,N,,,3,N,N,,289,2019-09-01 00:00:00,2019-09-27 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,757033256,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,07c2e4a4-8210-4d78-b20c-44256b985021,P,,,,,,,,,,,F,08/2004,NOBT,825,802,,f5518322-d187-4be1-8a62-93182ac75fe8,,N,825,,3,N,N,,161,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-02-06 00:00:00,2020-08-31 00:00:00,N,825708576,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,6809a483-66a3-4880-ba12-8cec08145f45,P,,,,,,,,,,,M,11/2001,WBRI,825,917,,93208467-f571-45d1-82ce-1d652ad1266c,,N,,,3,N,N,,294,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-01-07 00:00:00,2020-08-31 00:00:00,N,791625572,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7b5a3541-3226-426e-85e7-2def4c56f3e0,P,,,,,,,,,,,M,06/2002,WROM,825,801,,b4e9d1de-2b35-4d93-8c8b-d367216e9ebf,,,,,3,N,N,,394,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,607728172,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,298a5e51-e2cf-487b-8df0-85963ef95bb5,P,,,,,,,,,,,F,09/2003,WBRI,825,809,,a43070dc-b016-4496-bfdb-b2134566bae7,,N,825,,3,N,N,,176,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,867187239,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,769a85ef-47b1-4ae3-8fae-2b94f3dbd095,P,,,,,,,,,,,F,09/2002,APKN,825,682,,21a55b97-e4e4-49e0-8e0a-58abe65b1a9a,,N,,,3,Y,N,,349,2019-09-06 00:00:00,2019-09-25 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,724388993,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4707934b-6122-4387-a708-239625134f28,P,,,,,,,,,,,M,04/2004,WBRI,825,747,,773fa93d-bf83-454a-a617-1c4f87a9c1d7,,N,,,3,N,N,,277,2019-09-06 00:00:00,2019-09-01 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,729030164,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c9f5b151-f64c-413e-81f8-cb076a3034ba,P,,,,,,,,,,,M,06/2003,NOBT,825,724,,376dd834-5ab5-4e5f-bd26-77ef53c0f069,,N,825,,3,N,N,,121,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-02-21 00:00:00,2019-08-31 00:00:00,N,544667872,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,508d74af-5e24-4799-be7b-e105a4f2fcbc,P,,,,,,,,,,,F,11/2003,APKN,825,892,,f0b1ec3c-7d25-47d4-96dc-e61f9a0eaccb,,N,,,3,N,N,,483,2018-09-10 00:00:00,2019-06-19 00:00:00,2019-08-15 00:00:00,2020-08-31 00:00:00,N,814360878,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d58576c9-d561-4137-bb97-0447c3a598da,P,,,,,,,,,,,M,10/2002,NOBT,825,772,,,,N,,,3,N,N,,349,2019-09-01 00:00:00,2019-09-30 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,797446939,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7158d991-1513-4842-a95d-50589ec47c65,T,,,,,,,,,,,M,08/2002,AIND,825,855,,e925cdf8-3b2e-48b7-9a01-ea5049b0de65,,N,,,3,N,N,,525,2019-09-01 00:00:00,2020-02-28 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,Y,777696315,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,da9f950e-00fb-47b6-9a2e-faf721f30416,P,,,,,,,,,,,F,07/2004,WBRI,825,681,,6fec88c9-5ff1-4a59-ac50-fe5be6314600,,N,825,,3,N,N,,139,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2021-12-20 00:00:00,N,863312425,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,10eaa4dc-7054-4552-8cfa-2a9893db405f,P,,,,,,,,,,,F,03/2004,NOBT,825,856,,71ae63cd-e927-4cde-ba61-d382bf7c17d5,,N,825,,3,N,N,,113,2018-09-10 00:00:00,2019-09-01 00:00:00,2020-02-21 00:00:00,2020-08-31 00:00:00,N,902750585,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d6bd633b-c5af-4fde-abdc-abea32354562,P,,,,,,,,,,,F,08/2004,NOBT,825,756,,2fab4b35-43b6-440d-b68b-5ef0571fa68b,,N,825,,3,N,N,,155,2018-09-10 00:00:00,2019-09-30 00:00:00,2019-11-20 00:00:00,2020-08-31 00:00:00,N,966899062,,,,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,1808d105-4533-45a7-9110-0dfbcf814697,P,,,,,,,,,,,M,06/2003,NOBT,825,826,,215dec2b-caf9-485f-90d7-879654f32443,,N,825,,3,Y,N,,127,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-02-21 00:00:00,2020-08-31 00:00:00,N,633716783,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,419a2c56-801d-42e9-b278-f6f8fe95073d,P,,,,,,,,,,,M,04/2004,NOBT,825,762,,c39ec2c5-c402-4b2a-a787-0e381ab32039,,N,825,,2,N,N,,138,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,510797572,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dce18de8-8775-42da-9b9a-fc99d0e5418f,P,,,,,,,,,,,M,11/2002,WBRI,825,822,,0f1d6001-be7e-4587-9aaf-c69dcde3b0a7,,N,825,,3,N,N,,325,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-02-07 00:00:00,2019-08-31 00:00:00,N,752385092,,,,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,a19dfc89-121b-4d59-b8c1-67b418baff2f,T,,,,,,,,,,,M,05/2003,NOBT,825,,,8fc0de2a-a46c-48b5-b81f-9b66443d33a7,,N,825,,3,N,N,,131,2019-09-03 00:00:00,2019-09-30 00:00:00,2018-12-14 00:00:00,2019-08-31 00:00:00,N,625822062,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,cd0db1c0-8f74-4196-a841-d60e8dff1460,P,,,,,,,,,,,M,04/2002,WBRI,825,865,,08ca978b-b61c-40a0-9fbd-71aeaeae5938,,N,,,2,N,Y,,392,2019-10-09 00:00:00,2019-09-25 00:00:00,2019-09-19 00:00:00,2019-08-31 00:00:00,N,708209805,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,2c4e2fa8-aa37-43b5-a9a9-a01b50b2a632,T,,,,,,,,,,,F,03/2002,APKN,825,895,,651cdc66-0341-4728-a2ae-36dcb8170359,,N,,,3,N,Y,,454,2019-09-06 00:00:00,2019-10-31 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,982779167,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,64840c98-8e9e-4034-bf8f-706aefb4f121,P,,,,,,,,,,,M,06/2002,BAFR,825,862,,6f2070c2-96d1-4f47-bf2e-87a5bc58f7b6,,N,825,,3,N,N,,116,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-01-29 00:00:00,2020-08-31 00:00:00,N,682197118,,,2020-08-31 00:00:00,,,611
