DatabaseId,LEACode,DateOfSend,PeriodEnd,SupplierName,SupplierXMLVersion,XMLSchemaVersion,YoungPersonsID,CohortStatus,GivenName,MiddleName,FamilyName,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Town,County,Postcode,Gender,moth/year of birth,Ethnicity,LeadLEA,EducatedLEA,UniqueLearnerNo,UniquePupilNumber,PreviousYPIDIdentifier,GuaranteeStatusIndicator,LEACodeAtYear11,TransferredToLACode,LevelOfNeedCode,SENDFlag,SENSupportFlag,CharacteristicCode,ActivityCode,StartDate,DateAscertained,DateVerified,DueToLapseDate,CurrencyLapsed,EstablishmentNumber,EstablishmentName,UKProviderReferenceNumber,PredictedEndDate,ReviewDate,NEETStartDate,IntendedDestinationYr11
468,825,44629,44620,Servelec,21.2.1.0,1,11cab26b-2324-467f-8b54-885adbee0c26,T,,,,,,,,,,,F,07/2004,NOBT,825,751,,bc172c9b-7e13-461c-851f-41051fca7533,,N,825,,3,N,N,,218,2021-10-01 00:00:00,2021-09-01 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,899269168,,,2022-08-31 00:00:00,,,607
468,825,44629,44620,Servelec,21.2.1.0,1,01896134-5e2d-489a-8062-f92f37237289,P,,,,,,,,,,,F,03/2004,WBRI,825,859,,5a59f92d-27b7-40f3-ac47-57d098fad1b0,,N,,,3,N,N,,177,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-31 00:00:00,2022-08-31 00:00:00,N,682304507,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,085afef5-8ffe-4169-9ce3-14e54e01692a,P,,,,,,,,,,,M,04/2004,APKN,825,904,,c72a4b49-c678-4b21-90f5-8eff45965b75,,N,,,3,N,N,,381,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,711263936,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,5e9d6066-cc6f-4837-b577-2a8b84b3720a,P,,,,,,,,,,,F,07/2006,WOTH,825,838,,c342f50f-f366-4416-838d-13cb603b156c,,,,,3,N,Y,,572,2021-09-01 00:00:00,2021-09-10 00:00:00,2022-01-21 00:00:00,2022-08-31 00:00:00,N,688663592,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,cd7544ff-e923-47a4-a417-b3e0361e8a36,P,,,,,,,,,,,F,04/2005,WOTH,825,934,,4304d54b-543e-4fbc-a5b1-13fa578d33f7,,N,,,3,Y,N,,298,2021-09-01 00:00:00,2021-09-01 00:00:00,2021-11-17 00:00:00,2022-08-31 00:00:00,N,647961313,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,7afd7400-7f28-4209-9852-964cafaa4ef2,P,,,,,,,,,,,F,05/2004,NOBT,825,767,,e9add0c0-6b84-4ab5-8653-7e9e9dbad267,,N,825,,3,N,N,,233,2021-11-01 00:00:00,2021-09-01 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,640080681,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,796655be-7be1-4b5e-b5ef-430606c10335,P,,,,,,,,,,,M,09/2005,NOBT,825,,,e5e9ce86-b582-4a92-8243-27a35ea16b8c,,N,825,,3,Y,Y,,191,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-01-31 00:00:00,2022-08-31 00:00:00,N,,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,e4a29816-7e59-418c-82b0-f38810b6b381,P,,,,,,,,,,,F,03/2005,NOBT,825,705,,aab00683-a8dc-4b3a-9bee-125fb3dfbb48,,N,825,,3,N,Y,,193,2021-03-12 00:00:00,2021-03-18 00:00:00,2022-01-31 00:00:00,,N,768279965,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,632c6a83-fff3-4a2c-94f3-836c40bc151f,P,,,,,,,,,,,F,01/2005,NOBT,825,670,,656680ed-4f25-4a99-8b70-5a4028c009ea,,N,825,,3,N,N,,171,2021-09-02 00:00:00,2021-09-01 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,774766361,,,,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,8fa11f27-8c72-4f76-bac2-f1b317093fa4,P,,,,,,,,,,,F,06/2006,APKN,825,812,,6df84f31-6846-42c5-8096-e000b29748a5,,N,,,3,N,N,,190,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,773775546,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,66d86355-19ac-4b12-b760-f027e6d89101,P,,,,,,,,,,,M,06/2004,NOBT,825,866,,65a305ad-96fc-4ce0-96e3-f0a3bfc9f655,,N,,,3,N,N,,327,2021-11-01 00:00:00,2021-09-01 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,754772386,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,4cf7bed7-ad6f-4e9b-abc7-4250b435e2b9,P,,,,,,,,,,,W,04/2005,NOBT,825,806,,70d2d0f8-1d09-4060-91b0-539de5188b51,,N,,,3,N,N,,203,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,895172236,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,662eb647-619d-458e-9d60-6f9a931690e1,P,,,,,,,,,,,M,06/2006,WBRI,825,,,0b2633aa-147b-483a-b80f-9985f9b86b28,,N,825,,3,N,N,,190,2021-11-01 00:00:00,2021-09-01 00:00:00,2021-09-24 00:00:00,,N,739907748,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,7e5d26e6-220d-457b-b2f6-ea842d08fa90,P,,,,,,,,,,,F,01/2005,WBRI,825,826,,2c369f75-1cbf-4584-b825-a755c6e87a4a,,N,,,3,N,N,,490,2021-09-25 00:00:00,2021-09-01 00:00:00,2021-11-23 00:00:00,2022-08-31 00:00:00,N,744934405,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,154ae488-5485-4985-99c5-90a30a8ab153,P,,,,,,,,,,,F,08/2005,NOBT,825,938,,f880793e-4b9a-4e4f-9d41-7f5e27f984ab,,N,,,3,N,Y,,236,2021-09-06 00:00:00,2021-10-31 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,983258570,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,d738989a-cf35-42b6-aac4-5727f19421c4,P,,,,,,,,,,,F,06/2006,WBRI,825,779,,4e0d3b31-84fe-439c-9282-ef755904a323,,N,,,3,N,N,,235,2021-09-01 00:00:00,2021-09-29 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,590188304,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,18c373bf-b2e6-427b-ac07-42b5a23d5850,P,,,,,,,,,,,F,08/2006,WOTH,825,773,,6a2f55ee-8457-42b5-9be6-6bbc8b551b2c,,N,,,3,N,N,,426,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-27 00:00:00,2022-08-31 00:00:00,N,734183536,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,d29a8890-aeee-4389-888e-bd7f2ac19e8f,P,,,,,,,,,,,W,10/2005,NOBT,825,,,c523f231-c798-4f04-88b7-3f0ed4a5fb09,,N,825,,3,N,N,,136,2020-10-13 00:00:00,2021-09-01 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,Y,,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,957ecfa0-7c3b-4854-8ae0-2f5f4dabc348,P,,,,,,,,,,,F,11/2005,WBRI,825,777,,4a76511e-751c-40db-87a2-dcd8224524a3,,N,825,,3,N,N,,189,2021-09-01 00:00:00,2021-09-02 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,911600760,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,efb630ec-e129-416a-b12a-2d922efaba63,P,,,,,,,,,,,M,12/2003,WBRI,825,762,,8c0b1fa4-e3b5-4639-a4e3-8f37806753cf,,N,,,3,N,Y,,313,2021-09-02 00:00:00,2021-09-01 00:00:00,2022-02-04 00:00:00,2022-08-31 00:00:00,N,815238208,,,2022-08-31 00:00:00,2022-03-01 00:00:00,2021-12-01 00:00:00,
468,825,44629,44620,Servelec,21.2.1.0,1,9727be24-0df5-41c4-a365-da19b1910e7e,P,,,,,,,,,,,F,10/2004,WBRI,825,895,,a5787a94-a4a2-425a-92e7-6600dc19e7d9,,N,825,,3,N,N,,184,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,772034454,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,5cb38928-6d82-4de7-b8e3-98464eb62f15,P,,,,,,,,,,,M,07/2006,NOBT,825,921,,42b87a0b-5244-4fb8-b070-2f86464036ca,,N,825,,3,N,Y,,119,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,881413079,,,,2022-03-01 00:00:00,,610
468,825,44629,44620,Servelec,21.2.1.0,1,39412201-d564-4aa5-9039-bfffe4db3885,P,,,,,,,,,,,F,03/2004,WBRI,825,794,,2e7c6147-4b10-4912-8f80-178506b6842a,,N,825,,3,N,Y,,157,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,716773621,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,88d69b1d-4bb9-4d23-a8e4-e914e3c59e09,P,,,,,,,,,,,M,11/2005,WBRI,825,883,,29d8805f-bff1-433b-925b-db7b8f7b542d,,N,,,3,N,Y,,224,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-01-26 00:00:00,2022-08-31 00:00:00,N,675871696,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,f346e686-c7d2-420c-a7c6-85974538b31d,P,,,,,,,,,,,M,08/2006,NOBT,825,836,,6e713027-f55f-431a-a9ab-8fba7bc7d89e,,N,,,3,N,N,,263,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-10 00:00:00,2022-08-31 00:00:00,N,903567964,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,04bc44ce-e1e4-41e0-9fe5-774e28b781b6,P,,,,,,,,,,,M,01/2005,NOBT,825,836,,34c074d6-4b9a-46a7-ae63-cf9d29fe8f57,,N,825,,3,N,N,,118,2021-09-01 00:00:00,2021-09-29 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,950711684,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,890a0216-06fa-4524-80de-5b461a9cb843,P,,,,,,,,,,,M,03/2005,REFU,825,825,,b9e080aa-e556-40e0-86fa-4c06828f1835,,,,,3,N,N,,398,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-16 00:00:00,,N,407167391,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,3daafebd-1990-40a1-8f06-65d80adb5cd6,P,,,,,,,,,,,F,12/2005,NOBT,825,878,,71dc6147-5e78-44e6-8c02-d0d27dbf452f,,N,,,3,N,N,,265,2021-09-06 00:00:00,2021-12-13 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,853752245,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,01ad5941-58e9-481b-9ed4-9001c261c3d2,P,,,,,,,,,,,F,10/2004,NOBT,825,923,,e6821d20-a78d-4748-816b-b3d95ae3ea0f,,N,825,,3,N,N,,113,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,816948113,,,2022-08-31 00:00:00,,,611
468,825,44629,44620,Servelec,21.2.1.0,1,02b37310-9834-4934-83a2-995125fc7955,P,,,,,,,,,,,M,01/2005,WBRI,825,931,,e656a52c-75d9-4181-9390-486f22cd6abb,,N,,,3,N,N,,216,2021-05-27 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,756009423,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,89a7164b-036c-4586-9707-029da6af73fe,P,,,,,,,,,,,F,11/2005,APKN,825,779,,85135191-4c26-4605-822a-7f323341f2c4,,N,,,3,N,N,,357,2021-10-01 00:00:00,2021-10-31 00:00:00,2022-01-28 00:00:00,2022-08-31 00:00:00,N,961802214,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,f8ceb7c3-db15-4617-9499-d0e472c24265,P,,,,,,,,,,,M,03/2005,APKN,825,914,,60b1a63d-348a-4719-915f-181a0c80692c,,N,,,3,N,Y,,384,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-04 00:00:00,,N,945754804,,,,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,2dce4ed7-db13-4908-b401-0b8122dfa3a0,P,,,,,,,,,,,M,09/2004,AIND,825,880,,165e1523-01e4-477c-b134-cc148e37f981,,N,,,3,Y,N,,172,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,750647107,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,aaf4f2af-bf49-409f-9c3b-083ddd20367d,P,,,,,,,,,,,M,11/2003,WBRI,825,885,,39d564d5-3a90-4e86-a7e1-25434682994a,,N,,,3,N,Y,,231,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-08 00:00:00,,N,904982195,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,2bbe9cd5-0a7d-47a7-9228-fd576402df99,P,,,,,,,,,,,F,04/2001,WBRI,825,833,,4d07bafc-56b4-4801-ba0b-4df19e61970d,,N,,,3,N,N,,243,2021-09-01 00:00:00,2021-09-30 00:00:00,2021-09-01 00:00:00,2022-08-31 00:00:00,N,790635066,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,058b448e-89b2-4014-bcc8-7dd85b23b0e0,P,,,,,,,,,,,M,08/2006,WBRI,825,906,,8034253e-22ea-442d-bcec-6dba35ffddc0,,N,825,,3,N,Y,,177,2021-09-01 00:00:00,2021-09-30 00:00:00,2021-09-30 00:00:00,2022-08-31 00:00:00,N,671024827,,,,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,98722da3-5266-4ad1-bf8a-9e58f3a2b2bc,P,,,,,,,,,,,F,11/2004,WOTH,825,936,,d4e98918-b79d-4ad2-aa93-37a1860b5674,,N,,,3,N,N,,220,2020-09-23 00:00:00,2021-09-30 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,986384182,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,e962562f-73ad-481d-bbfd-446172dcc999,P,,,,,,,,,,,W,03/2004,APKN,825,843,,33e14953-d810-4e4f-a880-857377155886,,N,825,,3,N,N,,196,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,719873308,,,2022-08-31 00:00:00,,,607
468,825,44629,44620,Servelec,21.2.1.0,1,ae47724b-e188-4c22-91e7-e80db6f86e84,P,,,,,,,,,,,W,01/2006,NOBT,825,722,,6aff0a4f-915f-4242-a813-d87209ce2cc5,,N,825,,3,N,Y,,148,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,683763783,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,a62fc5ef-2ed5-4eee-b820-67858567ff2a,P,,,,,,,,,,,M,10/2005,NOBT,825,,,a75a5876-4ea4-483b-8012-e57e71baed6f,,N,,,3,N,N,,320,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-01-31 00:00:00,,Y,734852381,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,638fc678-7919-401e-b88e-88381b116fe6,P,,,,,,,,,,,M,09/2004,NOBT,825,764,,88e417fe-6164-475e-8891-1dcb11586d2e,,N,,,3,N,N,,247,2021-09-13 00:00:00,2021-10-31 00:00:00,2021-12-22 00:00:00,2022-08-31 00:00:00,N,852868865,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,3d320fbe-e540-4599-9e14-fec8690440bf,T,,,,,,,,,,,F,06/2006,NOBT,825,835,,584b67f0-a4bb-423e-9b53-c55d9787ef73,,N,825,,3,N,N,,168,2021-09-01 00:00:00,2021-09-01 00:00:00,2021-12-23 00:00:00,2022-08-31 00:00:00,N,623262812,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,ab63bc3c-fd64-447c-9f6c-df185a4a82d0,P,,,,,,,,,,,W,11/2004,WBRI,825,817,,5106e39c-b399-47d2-82e9-d47bd2e57d00,,N,,,3,N,N,,289,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-01 00:00:00,2022-08-31 00:00:00,Y,759486503,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,8dcac4a8-cb3b-4e8c-a3b9-377fbee5e175,P,,,,,,,,,,,M,03/2005,NOBT,825,786,,1a5ab205-7f9a-4aaf-8592-8b17eb60853b,,N,825,,3,N,N,,153,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,724607730,,,,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,f99575b4-e977-4e3f-b910-7f6525a76a79,P,,,,,,,,,,,W,05/2006,WBRI,825,,,6d64557c-a816-49ce-ac8b-1076f449c6f5,,N,,,3,N,N,,328,2021-09-01 00:00:00,2021-09-03 00:00:00,2022-01-06 00:00:00,,N,876413628,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,40e2f538-cafa-4aa2-a143-2a4f947345e7,P,,,,,,,,,,,M,03/2005,WBRI,825,738,,bc9a6fb2-a42a-4f5c-b305-cfe5c36ed2d5,,N,825,,3,N,Y,,177,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,Y,689140180,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,7911b060-04d9-4fb2-821f-57ed2f393827,T,,,,,,,,,,,F,04/2006,NOBT,825,644,,f9903f45-39c3-458a-9ded-9ba882bcf1c1,,N,,,3,N,N,,169,2021-09-20 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,751567781,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,08389d8f-09e8-42f2-b14f-f1a0294a136f,P,,,,,,,,,,,M,06/2004,NOBT,825,883,,8435f22b-4932-4565-8ce1-6e91a6954db2,,N,,,3,N,N,,254,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-11 00:00:00,,N,812496649,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,e0f312f7-99a8-4832-8858-5be2889aadbc,P,,,,,,,,,,,F,05/2004,NOBT,825,863,,9ddb141d-58ea-4bdd-ab69-626534ff38fb,,N,,,3,N,N,,247,2021-09-13 00:00:00,2021-09-29 00:00:00,2022-02-01 00:00:00,2022-08-31 00:00:00,Y,924625277,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,22da1a80-1595-4d54-abff-0b8060038f4e,P,,,,,,,,,,,M,05/2006,WBRI,825,865,,45c72dd2-d04a-482d-9cc9-ce23b98c785d,,N,,,3,N,N,,259,2021-09-20 00:00:00,2021-12-02 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,909498430,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,f3afbd11-3d81-4547-b725-4a9c01b51133,P,,,,,,,,,,,M,07/2006,AIND,825,899,,39d564d5-3a90-4e86-a7e1-25434682994a,,N,,,3,N,N,,357,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,918872012,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,ad13c10d-87e8-4775-84fc-72079858c38c,P,,,,,,,,,,,F,05/2005,NOBT,825,857,,2c1fe1f3-15ea-490e-b247-0fe5d2366709,,N,825,,3,N,N,,233,2021-09-01 00:00:00,2022-02-10 00:00:00,2022-01-25 00:00:00,,N,846802121,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,aa4a6e47-83b4-4fc3-9832-2a1b4ec1c80c,P,,,,,,,,,,,F,10/2005,NOBT,825,769,,7b970adb-bcaf-427f-a26f-4dbdd1eb94e9,,N,,,3,N,Y,,254,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,736893306,,,2022-08-31 00:00:00,2022-03-01 00:00:00,,
468,825,44629,44620,Servelec,21.2.1.0,1,84edd0be-19bd-44a7-8bbe-69fb905aa3c6,P,,,,,,,,,,,M,12/2003,WBRI,825,775,,fe9dd5fe-b3ac-45cf-a966-4a716a164f1a,,N,,,3,N,Y,,315,2021-06-14 00:00:00,2021-09-01 00:00:00,2022-02-02 00:00:00,,N,686367851,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,e557bd55-f9c2-4542-b3ac-6bc6f301204f,P,,,,,,,,,,,M,08/2004,WBRI,825,811,,3f4c4324-3e37-4d90-8bf5-f080f6de2a30,,N,,,3,N,N,,256,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,906670755,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,2bcdc52b-b4ea-41f8-af5b-63790097d8c4,P,,,,,,,,,,,M,12/2004,APKN,825,844,,4c299743-212b-44ef-b901-4df583d69655,,N,825,,3,N,N,,172,2021-09-06 00:00:00,2021-09-30 00:00:00,2021-10-22 00:00:00,2022-08-31 00:00:00,N,640483876,,,2022-08-31 00:00:00,,,607
468,825,44629,44620,Servelec,21.2.1.0,1,8969f31a-885a-4bb2-a577-ce00a6ac8aa0,P,,,,,,,,,,,M,03/2005,NOBT,825,825,,ec4045b7-ae00-482c-9974-58de07d32ddf,,N,,,3,N,N,,274,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,Y,692458412,,,2022-08-31 00:00:00,,2021-12-01 00:00:00,
468,825,44629,44620,Servelec,21.2.1.0,1,ee71e11f-dc6d-4e0d-88fb-c66b04d361eb,P,,,,,,,,,,,F,01/2004,WBRI,825,813,,8b1593c1-9bea-4655-b7cc-b8afd5b59dc1,,N,,,3,N,N,,269,2021-09-01 00:00:00,2021-09-01 00:00:00,2021-10-31 00:00:00,2022-08-31 00:00:00,N,623812182,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,07cf3fdf-0e5e-4c39-a1e4-c673d4a9de0f,T,,,,,,,,,,,F,11/2005,APKN,825,723,,49c9b9fe-887c-4bd7-96bc-05335287d28b,,N,,,3,N,N,,273,2021-09-13 00:00:00,2021-09-01 00:00:00,2022-02-03 00:00:00,,N,784196389,,,,,,
468,825,44629,44620,Servelec,21.2.1.0,1,a5f3d87f-8723-423c-84db-f8a225eb607e,P,,,,,,,,,,,F,04/2005,NOBT,825,822,,26da3673-14fc-4b86-825c-f810eb65ec09,,N,825,,3,N,N,,130,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-10 00:00:00,2022-08-31 00:00:00,N,764491708,,,2022-08-31 00:00:00,,,610
468,825,44629,44620,Servelec,21.2.1.0,1,d03d4931-e62c-4448-9c60-b85e28a4dcfb,P,,,,,,,,,,,F,09/2005,NOBT,825,792,,93d8a5e4-a4a0-4fd6-a54b-b91aa4cd8e57,,N,,,3,N,N,,396,2021-09-01 00:00:00,2021-09-29 00:00:00,2021-09-13 00:00:00,2022-08-31 00:00:00,N,993622933,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,8e5a25c0-e62d-4b75-86f5-ea66861185d6,T,,,,,,,,,,,M,10/2004,WBRI,825,899,,02d2ef14-f250-4223-a7ac-24642d05feac,,N,,,3,N,N,,203,2021-09-01 00:00:00,2021-09-02 00:00:00,2021-09-08 00:00:00,2022-08-31 00:00:00,N,916099148,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,d2adc503-36ba-4429-8df4-6babf9ee7e64,T,,,,,,,,,,,F,12/2003,NOBT,825,766,,4b906262-57a1-44f9-b6a6-1eda1395e0ba,,N,,,3,N,N,,224,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-02-17 00:00:00,2022-08-31 00:00:00,N,865840786,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,518567f8-f748-48d0-854f-d10d9617ad50,P,,,,,,,,,,,F,10/2003,WBRI,825,825,,65a93abc-d3d4-4f98-ba00-f9f61d890f3e,,,,,3,N,N,,197,2021-09-01 00:00:00,2021-09-01 00:00:00,2022-02-16 00:00:00,2022-08-31 00:00:00,N,672002024,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,d32f488f-3984-47c8-93eb-277a70651618,P,,,,,,,,,,,F,02/1999,WBRI,825,914,,0a1986c1-618b-4f4a-acfb-ffa3266b4e49,,N,825,,3,Y,N,,184,2021-09-13 00:00:00,2021-09-30 00:00:00,2022-02-11 00:00:00,2022-08-31 00:00:00,N,800451910,,,2022-08-31 00:00:00,,,608
468,825,44629,44620,Servelec,21.2.1.0,1,247aa898-6509-4c17-a5d7-b34b0230d362,P,,,,,,,,,,,F,07/2004,NOBT,825,726,,709ad385-8129-4c3e-9822-d36677ff3a35,,N,825,,3,N,N,,164,2021-09-13 00:00:00,2021-09-01 00:00:00,2022-02-10 00:00:00,2022-08-31 00:00:00,N,945184044,,,2022-08-31 00:00:00,,,609
468,825,44629,44620,Servelec,21.2.1.0,1,98d43d5a-927b-44e7-83da-1cb7a9812c3e,P,,,,,,,,,,,M,10/2005,NOBT,825,932,,7aac3a00-e471-40b2-9159-314dac2f6004,,N,,,3,N,N,,200,2021-09-06 00:00:00,2021-09-30 00:00:00,2022-01-20 00:00:00,2022-08-31 00:00:00,N,991788252,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,3a04db21-70a9-4888-9194-18b8d7af124f,P,,,,,,,,,,,F,01/2004,WBRI,825,771,,1c4836c3-f263-4bfe-a275-46e0aba4c8eb,,N,,,3,Y,N,,299,2021-09-06 00:00:00,2021-09-01 00:00:00,2022-02-03 00:00:00,2022-08-31 00:00:00,N,879795873,,,2022-08-31 00:00:00,,,
468,825,44629,44620,Servelec,21.2.1.0,1,81dff5c1-4a35-4954-8dbe-d5352581ced8,P,,,,,,,,,,,M,04/2006,APKN,825,,,8423de4a-d7c1-49ad-a162-0d30b18a524b,,N,,,3,N,N,,443,2021-09-01 00:00:00,2021-09-30 00:00:00,2022-01-06 00:00:00,,N,630860476,,,2022-08-31 00:00:00,,,
