establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,termly_sessions_authorised,termly_sessions_unauthorised,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
206819,f7ced0f4-2e36-4fa7-a532-3b04cfc4a205,,,,,,F,,M,2011-09-07 00:00:00,10,133,5,0,2,1,0,8,3,0,1,1,2,0,6,1
216243,07892113-c2bc-452b-b8ba-5b8fcadb7ba5,,,,,,F,,C,2014-09-04 00:00:00,9,132,1,0,2,0,0,12,4,1,0,5,1,0,2,0
226793,efb0c919-047f-4d5d-af8d-711aa675ef0a,,,,,,M,,C,2011-09-05 00:00:00,9,105,1,0,9,3,0,13,4,1,2,3,0,1,3,0
182577,b2c089e3-6f0c-4d14-b13b-b2b818682df7,,,,,,F,,C,2010-11-01 00:00:00,9,113,5,0,8,0,1,22,2,0,0,1,2,1,4,0
208955,d4218097-62c8-42da-9c7e-99d68b666838,,,,,,F,,C,2014-09-04 00:00:00,10,121,1,0,10,1,0,17,1,1,1,6,2,0,12,1
188554,acbf6bfe-1e63-41b5-b416-4ac58be216b6,,,,,,F,,C,2012-09-06 00:00:00,11,106,2,0,9,3,1,8,3,1,2,3,2,2,9,0
164406,dc7f3ca0-d5d8-416d-a8cd-fed32d332a0c,,,,,,M,,C,2014-11-10 00:00:00,11,138,5,0,7,1,1,5,1,3,0,4,0,0,0,0
212578,4ac004d7-de8d-48ad-bc4a-92b417b1a9fe,,,,,,M,,C,2011-09-05 00:00:00,11,118,0,0,5,2,0,21,2,1,1,6,3,0,12,0
143970,4ed5b1c0-faea-47b7-8f25-23d8f2594fd2,,,,,,M,,Leaver,2012-09-06 00:00:00,Leaver,119,3,0,5,1,0,35,2,0,0,0,3,0,6,1
157741,b67486e5-4ce1-4f49-9feb-51b3bef02f68,,,,,,M,,C,2010-09-02 00:00:00,9,113,2,0,9,2,0,15,1,0,0,1,3,1,3,0
172255,b528e2be-f30c-4ab2-8f1f-8e70ce7b0e49,,,,,,F,,C,2011-09-05 00:00:00,12,95,7,0,2,1,0,30,3,1,2,2,1,1,5,0
89729,cde30b21-4d5d-4c7d-8bdd-30dfb64749ec,,,,,,F,,C,2014-09-05 00:00:00,11,131,1,0,8,1,0,4,1,1,1,3,1,0,1,0
176538,9d48a293-5990-4f0f-8dde-82375be3ea4d,,,,,,M,,C,2012-09-05 00:00:00,9,124,5,0,2,1,0,13,2,0,1,2,2,1,5,0
176747,56f571e2-519b-4440-8ac9-17f47c183f87,,,,,,F,,C,2014-01-06 00:00:00,9,126,4,0,3,1,0,12,1,0,4,2,1,1,12,0
197376,cc544bf6-e2b8-4f42-9c1b-7b9376ca9048,,,,,,M,,C,2014-09-05 00:00:00,8,138,1,0,2,1,0,9,3,1,1,2,2,0,5,0
214161,90288d15-660e-4ebe-9391-b069fd790957,,,,,,M,,C,2011-09-06 00:00:00,9,104,4,0,12,1,0,3,6,0,1,1,1,0,1,1
156302,423883c4-440d-4e33-b69d-ff1b48f881ca,,,,,,F,,C,2014-09-03 00:00:00,9,126,4,0,6,0,0,11,2,1,1,3,2,1,8,0
221310,800d4a02-6573-4133-83f9-802aaea1e89e,,,,,,M,,C,2014-09-01 00:00:00,10,121,5,0,12,2,0,11,4,1,1,7,1,0,3,0
214421,e98696fa-b8d7-4fa8-8572-d3740a75e572,,,,,,M,,C,2013-09-04 00:00:00,9,89,9,0,5,3,0,17,3,0,1,4,1,0,7,1
197426,8e0e724d-6ca9-47a8-9f8f-9c6dc62f346b,,,,,,M,,C,2014-09-05 00:00:00,11,122,3,0,11,2,0,11,0,1,2,0,2,0,2,0
172209,0dd9b9ba-bca7-49a7-b97c-9b212f78327f,,,,,,M,,Leaver,2010-09-02 00:00:00,10,114,2,0,10,1,1,29,3,0,2,7,1,0,14,0
204919,1836ca7e-245e-48dc-b806-e525b8e8e9ce,,,,,,M,,C,2014-09-09 00:00:00,11,129,4,0,14,1,0,6,0,0,1,1,2,1,6,0
227704,79f8b308-5362-4154-a2fc-5bf237139c69,,,,,,M,,C,2014-09-03 00:00:00,9,116,1,0,7,0,0,16,5,1,1,4,0,0,5,0
175160,feef88fb-f679-4b9c-b201-174a6dc7d184,,,,,,M,,C,2014-09-01 00:00:00,8,125,6,0,4,2,0,5,1,1,1,1,2,1,2,0
167680,6472226d-a9b9-406f-b271-5d58c0ee4874,,,,,,M,,Leaver,2013-09-05 00:00:00,7,92,6,0,6,3,0,24,1,1,1,5,0,1,4,0
137550,6c28accd-78e6-444e-a2b1-47634896f91f,,,,,,M,,Leaver,2014-09-04 00:00:00,11,134,3,0,5,1,0,11,2,1,2,3,4,1,4,0
179499,0c12b42d-8d78-431c-b5bb-6ec16327b856,,,,,,M,,C,2014-09-04 00:00:00,12,70,6,0,3,1,0,32,0,0,1,1,1,0,4,0
142713,3a1b81d3-c137-40b3-8b6f-2825d8cae31a,,,,,,M,,C,2013-09-04 00:00:00,9,131,5,0,4,3,1,9,3,0,2,2,0,0,13,0
208886,b5dbb4ac-09ac-43b1-abd4-5c5e5c7c1967,,,,,,M,,Leaver,2010-09-06 00:00:00,12,136,6,0,9,1,0,19,1,0,0,2,2,1,9,0
173050,f543d58a-577a-4f59-a759-2dd3dd032d87,,,,,,F,,Leaver,2014-09-03 00:00:00,9,112,1,0,18,3,0,28,0,1,1,4,1,1,8,0
251306,7b007243-9a9a-4160-b13e-46cfac46fd4e,,,,,,M,,C,2010-09-02 00:00:00,8,137,3,0,7,1,0,6,3,0,3,2,2,0,2,0
220027,0cc4bf99-543d-4956-b136-ac6155c88500,,,,,,M,,C,2014-09-01 00:00:00,8,107,4,0,8,1,0,14,4,0,3,2,1,0,8,0
222741,730a66c4-2201-4470-8bb8-01095dd65b7c,,,,,,F,,C,2013-09-04 00:00:00,10,129,0,0,6,0,0,18,1,1,0,4,1,0,1,1
137196,301e19dd-d01d-4bb9-95c2-bb07eb7ac0c4,,,,,,F,,Leaver,2012-10-18 00:00:00,9,118,0,0,12,4,0,26,1,0,2,4,1,0,4,0
142786,a0b1fe20-0e80-44b7-9c7f-cc2ca9967378,,,,,,F,,C,2013-11-04 00:00:00,8,126,3,0,9,2,0,5,0,2,0,6,0,0,3,0
161210,31ac54d5-5d00-4f91-8959-d2fdfd53020e,,,,,,M,,C,2015-03-02 00:00:00,8,134,5,0,7,0,0,5,1,1,3,2,1,1,3,0
231245,ef9de520-d81f-4435-99b7-1fadb048a1f6,,,,,,F,,C,2010-09-02 00:00:00,8,110,3,0,18,1,0,7,4,0,2,0,1,1,6,0
244101,85d128dc-4d36-4ef9-b6b0-fd53a8072da8,,,,,,M,,C,2013-09-03 00:00:00,9,136,2,0,9,2,0,1,1,0,1,2,3,1,6,0
224611,78ca8955-c710-4a38-b19d-9c5767f076dd,,,,,,M,,C,2014-09-04 00:00:00,8,129,6,0,8,1,0,6,1,0,1,3,2,0,4,0
145842,5cf70ee2-c6b7-4c65-a49a-b011ee43dafc,,,,,,M,,C,2012-09-03 00:00:00,11,131,4,0,14,2,0,30,1,0,1,2,2,1,7,1
244266,c0f2f96c-b1e7-424c-a34d-3aa6b2ca3a03,,,,,,M,,C,2012-09-04 00:00:00,11,131,6,0,19,2,0,10,3,1,1,3,3,1,4,0
149988,58148fde-1a84-43a2-8015-db951db7b002,,,,,,F,,C,2011-09-07 00:00:00,8,133,3,0,9,1,1,12,2,1,1,0,0,1,5,0
188614,063821ed-1a12-478d-b6c8-d07f07cecc3a,,,,,,M,,C,2010-09-01 00:00:00,8,134,5,0,1,0,1,2,0,1,1,0,1,0,3,0
235827,54bfcd54-222d-43cf-a1ea-b65e923289d4,,,,,,F,,C,2012-09-01 00:00:00,9,119,1,0,2,1,1,29,3,1,0,1,0,1,5,0
223410,fbdd6d8c-5a51-49a5-bf55-5bd4346a5261,,,,,,F,,C,2014-09-05 00:00:00,9,122,2,0,12,2,1,5,3,1,0,2,1,1,12,0
161549,d772697c-8c7a-4e6e-9b8f-ed73fa5e9405,,,,,,M,,C,2012-01-03 00:00:00,8,138,3,0,3,1,0,3,1,1,2,8,1,0,8,0
172383,356329c2-c13a-44da-a46f-aa66d2387592,,,,,,M,,C,2011-09-07 00:00:00,11,138,2,0,8,2,0,22,2,1,3,1,2,1,5,0
198102,a5a7551c-a7fd-4c5f-8e13-c901e089a058,,,,,,F,,M,2011-09-06 00:00:00,9,124,3,0,10,1,0,22,0,1,1,5,2,0,6,0
206352,f1fe9f5e-03c3-4d9c-8448-b7b575398956,,,,,,M,,C,2010-09-03 00:00:00,11,128,3,0,4,0,0,22,0,1,0,3,3,1,2,1
160370,56127c92-d4c3-4712-8da5-14634eb5f2e0,,,,,,M,,C,2011-09-07 00:00:00,10,106,3,0,8,0,0,24,0,1,1,0,0,0,10,0
226863,3379f972-b4e6-47d4-b2b7-4b2dadf35e2d,,,,,,F,,Leaver,2014-09-03 00:00:00,10,105,1,0,3,1,0,11,0,1,1,3,1,1,9,0
211523,41f96931-8fb0-4e8f-8f89-30a1b4c444cc,,,,,,F,,Leaver,2014-09-05 00:00:00,12,77,2,0,5,0,0,20,1,0,1,2,1,1,7,0
118343,1ec10a21-79f5-4d79-b68e-0c35ab603353,,,,,,M,,C,2011-09-05 00:00:00,11,138,1,0,14,2,0,15,0,0,0,1,1,1,14,0
134884,825a50d1-a9d1-4745-92d4-5caecb3442eb,,,,,,F,,C,2011-09-05 00:00:00,9,129,1,0,3,2,1,3,1,0,2,1,4,1,5,1
171527,fd159948-a0d7-42f3-bb7a-a2472a56bc45,,,,,,M,,Leaver,2014-09-01 00:00:00,9,120,5,0,8,3,0,6,4,1,2,3,1,1,7,0
191549,340f4b9c-bc17-40ec-9616-10e5699274e7,,,,,,F,,C,2012-09-01 00:00:00,10,135,4,0,19,4,0,1,1,1,0,7,0,1,13,0
167791,ed151dd9-4fae-4bb1-ab45-e0c4ca24b670,,,,,,M,,C,2013-09-05 00:00:00,8,135,2,0,2,0,0,5,3,1,0,1,2,0,10,0
262962,7020326c-f9be-4541-8730-9ae3cffd9be4,,,,,,F,,C,2012-09-01 00:00:00,12,103,2,0,8,1,0,3,3,0,3,2,2,1,10,0
168097,15bea7de-68eb-40c0-8b30-19886e5ce68d,,,,,,F,,C,2011-09-05 00:00:00,9,127,1,0,11,4,1,3,3,1,2,0,0,0,6,0
179043,7e2c9c00-96de-47e1-b92b-1eda79ffafc7,,,,,,M,,C,2011-09-05 00:00:00,12,126,1,0,10,2,0,9,2,1,1,2,0,1,9,0
197439,00b41e45-3f82-4f66-83ad-0916a286190e,,,,,,M,,C,2015-06-22 00:00:00,9,127,2,0,7,1,0,5,2,0,1,4,1,1,2,0
166704,782f193e-fea9-4a66-ae09-3e05f03ee255,,,,,,M,,C,2010-09-02 00:00:00,8,128,0,0,15,2,0,20,2,2,1,3,3,0,7,0
198257,b24ab873-d219-4cfe-8ddc-e4693b8c5075,,,,,,F,,C,2014-09-04 00:00:00,10,115,1,0,0,3,0,16,6,1,2,1,2,0,2,0
155305,5010105b-11da-4f9a-ae87-d10081edfe74,,,,,,M,,C,2014-09-03 00:00:00,10,127,4,0,1,1,0,16,1,0,1,2,3,1,1,0
156663,d3b3d0c4-08fa-474e-84a6-ac3b36b52b16,,,,,,M,,C,2010-09-06 00:00:00,12,119,4,0,5,2,1,9,3,0,1,2,1,0,2,0
139996,da43bd7c-c7e2-4c76-a765-4636fdaa5e5e,,,,,,M,,C,2014-09-02 00:00:00,12,116,0,0,7,1,1,18,0,1,1,4,1,0,12,0
186007,fa3b323b-09cc-47e6-87a6-349ec887bb3f,,,,,,M,,C,2010-09-01 00:00:00,8,124,3,0,4,2,0,10,1,1,0,5,1,1,5,0
222387,5c75e538-6b87-4051-9a6c-00714481348d,,,,,,M,,C,2014-09-04 00:00:00,9,116,1,0,1,4,0,40,0,1,0,1,1,0,0,0
178937,48667d61-03cb-49a0-b490-eb9ecc944329,,,,,,M,,Leaver,2013-09-05 00:00:00,11,110,4,0,1,1,0,9,2,1,3,5,2,1,5,0
225284,e630ec87-ba01-4aab-97bf-d8aa24e25830,,,,,,F,,C,2014-09-01 00:00:00,12,120,6,0,0,1,0,3,3,1,1,4,0,0,3,0
212640,6ab5eee9-205e-4f77-a02c-5a4db0c091a7,,,,,,F,,C,2012-09-06 00:00:00,10,98,4,0,1,1,0,7,3,1,3,5,1,1,7,0
203602,6205adcc-ff5f-473c-af51-0b355357fa52,,,,,,F,,M,2014-05-06 00:00:00,Leaver,118,5,0,1,1,0,34,2,1,1,2,0,0,3,0
193679,549f884c-fa0b-48c5-a09d-1aa09a946dbc,,,,,,M,,C,2010-09-02 00:00:00,Leaver,91,0,0,14,1,0,18,5,0,1,3,3,1,12,0
139817,173d042e-d74c-41a5-a209-a0cb74e64c77,,,,,,F,,C,2010-09-01 00:00:00,11,134,7,0,5,1,0,2,7,1,1,0,2,0,0,0
241154,df36bcbf-512f-4a56-a6ba-91d360cf0831,,,,,,F,,C,2011-09-07 00:00:00,12,125,6,0,3,2,0,20,1,1,1,0,2,0,5,0
185505,97d73f6e-0d1e-4edc-a6a0-b74b57fe2c8c,,,,,,M,,M,2014-09-09 00:00:00,Leaver,93,2,0,1,1,0,19,1,1,3,3,3,0,1,1
212570,663b629a-d0c8-488c-b313-c48c38375144,,,,,,F,,C,2013-09-03 00:00:00,11,134,4,0,5,3,0,5,2,1,0,6,1,0,8,0
130194,44c83f9b-0876-4958-9a70-cb0054ab49a6,,,,,,F,,C,2014-09-03 00:00:00,11,114,3,0,7,1,0,8,2,0,2,1,1,0,8,0
264592,c0aa9d78-2602-4002-bfc5-15d9349a740f,,,,,,F,,C,2010-09-02 00:00:00,9,113,6,0,13,1,0,11,4,0,2,1,0,0,6,0
203503,2784d72b-e687-4391-b9b9-a11b9dd02795,,,,,,M,,C,2011-09-07 00:00:00,10,111,5,0,2,0,0,24,1,0,2,1,1,0,3,0
212567,254bd810-b368-4707-a28a-e7ce8bafad91,,,,,,F,,Leaver,2013-09-05 00:00:00,10,125,0,0,0,1,0,20,3,0,1,1,1,0,8,0
195376,60dcef3d-5baa-41e7-b3c7-7378cfff8c3f,,,,,,M,,C,2012-09-04 00:00:00,11,134,3,0,2,2,0,5,6,3,0,3,2,0,6,0
180683,04f358a9-3056-4c9d-9c02-9fa9ae362e8f,,,,,,F,,C,2014-09-04 00:00:00,11,129,5,0,0,1,0,9,1,1,1,2,3,1,4,1
174085,f80c4c69-2cd6-4bc5-8c10-5d8342845f97,,,,,,F,,C,2013-09-03 00:00:00,9,135,7,0,3,2,0,5,0,0,2,6,1,1,12,0
166374,a315ddc3-d348-4b1b-a7ed-0332e7c2b3ed,,,,,,F,,C,2012-09-06 00:00:00,11,129,5,0,8,1,1,6,1,1,0,2,1,1,11,0
226654,5a00f2fd-2d30-4f49-9b9f-e3505667ee4b,,,,,,M,,C,2011-09-05 00:00:00,9,119,3,0,4,5,1,17,1,0,1,3,0,0,3,0
198313,712791e4-2ea5-4113-a575-20e2e7b39ac8,,,,,,F,,C,2014-09-01 00:00:00,10,133,1,0,12,2,0,17,1,1,1,1,0,1,6,0
176950,f1b4d3e0-0b5b-4148-b396-7378fe669fb8,,,,,,M,,C,2012-09-05 00:00:00,10,126,7,0,3,1,1,9,6,0,1,2,0,1,10,0
223202,901401cc-9709-4ab3-8367-094900c6ce0f,,,,,,M,,C,2013-09-16 00:00:00,8,131,8,0,6,2,0,3,1,0,0,7,1,1,5,0
175289,fed2c9ef-1a6b-4110-9dad-504f294515f0,,,,,,F,,Leaver,2010-09-01 00:00:00,9,85,1,0,15,3,0,19,0,1,1,4,1,1,6,0
212391,6a36cd28-752f-4a94-ab0c-ab804358e2ca,,,,,,M,,C,2011-09-01 00:00:00,11,120,4,0,3,2,0,12,3,0,1,4,0,0,5,0
147251,d06129e3-3c11-4187-a4da-434cdb756924,,,,,,M,,C,2011-09-07 00:00:00,11,94,1,0,1,2,0,16,2,0,3,1,2,1,5,0
145207,4578b9b0-f8c8-4b93-a50f-699b8abc844e,,,,,,F,,Leaver,2012-09-04 00:00:00,8,122,3,0,1,2,1,1,5,2,2,3,0,0,4,0
198662,b535a151-430c-4f63-896b-70f0e4fdf257,,,,,,F,,C,2012-09-01 00:00:00,11,128,5,0,6,1,1,8,1,1,0,0,1,0,6,0
208068,dcd9d4ce-11a7-4382-9155-82b78fb4fd98,,,,,,M,,C,2012-09-06 00:00:00,8,129,0,0,10,1,1,5,6,1,1,2,3,1,8,0
159901,22bb2b65-9d5b-43ad-9607-3010166673a7,,,,,,F,,C,2013-07-02 00:00:00,10,124,4,0,15,1,0,18,2,0,0,5,2,1,10,0
249641,7456ab64-5c6f-49be-a44d-9f00c0654257,,,,,,M,,C,2011-09-05 00:00:00,12,131,1,0,9,2,0,12,3,0,1,4,3,0,4,0
204509,b0015c15-fa32-4774-95ce-68e5e3c4314d,,,,,,F,,Leaver,2011-09-05 00:00:00,9,110,0,0,1,3,0,24,4,1,1,2,0,1,0,0
193926,9c10ff70-1fb7-4cd5-a3a7-145d3b1113fb,,,,,,F,,C,2011-09-07 00:00:00,10,126,2,0,2,1,1,26,3,2,0,0,0,0,8,0
172885,e31a2d96-7386-44c6-b770-44a6ade10de5,,,,,,M,,C,2012-09-04 00:00:00,11,129,5,0,6,4,0,1,5,0,0,5,2,0,4,0
162312,23586b38-85bb-4ce5-8f1e-a47a5f2cb8b9,,,,,,M,,C,2014-09-04 00:00:00,11,137,1,0,19,3,0,21,3,0,2,1,3,2,8,0
189946,1828fe85-7619-4b72-b923-fbfc2f06276a,,,,,,M,,Leaver,2012-09-06 00:00:00,8,92,2,0,8,3,0,23,1,1,3,0,1,0,9,0
184777,a27483be-6759-4e58-a537-b1dab1606a63,,,,,,M,,C,2011-09-05 00:00:00,12,127,2,0,10,0,0,16,1,0,1,1,2,1,11,0
125630,a1bfe1c7-372c-4279-a7bb-b54abe521528,,,,,,F,,C,2013-09-05 00:00:00,8,140,6,0,1,1,0,3,2,0,5,4,3,0,8,0
243284,fac0d0ea-c2a2-47de-a78d-c17dcf435dbf,,,,,,M,,C,2012-09-04 00:00:00,11,122,8,0,7,2,0,1,6,1,0,1,4,0,6,0
205328,f31dee17-b4ae-43d0-bdba-efee78e2fd45,,,,,,F,,Leaver,2014-09-04 00:00:00,12,120,5,0,4,1,0,15,3,0,2,3,1,0,5,0
190792,aad9d65f-877f-4615-8252-9acbc31b4326,,,,,,M,,C,2011-09-07 00:00:00,Leaver,97,6,0,10,1,0,13,1,1,1,2,0,1,6,0
266050,d445871c-90bd-47eb-a360-b414f6353ace,,,,,,M,,C,2011-09-07 00:00:00,11,93,0,0,9,3,0,4,3,0,2,8,1,0,4,0
202332,5b801b6c-53c4-4d8b-9fd2-164cb5a59e3c,,,,,,F,,C,2014-01-27 00:00:00,12,96,1,0,8,1,0,41,2,1,2,2,2,1,9,0
193983,c8fcf867-c263-4d39-846a-c2916e7b6ed7,,,,,,M,,C,2011-09-05 00:00:00,8,133,11,0,14,1,0,1,1,0,1,0,0,0,2,0
206512,39481940-c50e-40ab-8ddb-21b31ff97072,,,,,,F,,Leaver,2013-09-05 00:00:00,10,105,2,0,9,0,0,11,4,2,3,0,1,0,8,0
244397,2261a230-b516-4e86-9a61-0c21dd87d5ea,,,,,,F,,C,2010-09-01 00:00:00,9,134,3,0,1,1,0,13,3,1,0,4,1,0,0,0
209175,051ffb7d-50d8-470b-ae82-a11e878d7362,,,,,,M,,C,2011-09-05 00:00:00,8,123,3,0,9,2,0,15,1,0,1,2,1,1,5,0
138945,7deede46-5c02-4387-88ce-b26ff922e39f,,,,,,M,,C,2013-09-03 00:00:00,12,102,0,0,6,1,1,40,8,1,2,3,1,1,3,0
174719,24f9b0d4-c569-4b48-adf3-7c5ee877cc60,,,,,,F,,C,2014-09-03 00:00:00,9,135,0,0,13,3,0,5,2,0,2,1,1,0,2,0
166173,abbba6a7-cbeb-4f25-9be7-340dc42cf81e,,,,,,F,,C,2011-09-05 00:00:00,9,139,1,0,1,1,0,5,0,2,1,6,1,1,6,0
217113,dfebbb25-844e-4b4c-bd72-9a9596f716ba,,,,,,F,,Leaver,2014-09-01 00:00:00,9,113,1,0,14,1,0,7,5,1,1,2,4,0,1,0
203620,67edafcd-d203-4e49-9428-655ae0ae881c,,,,,,F,,C,2010-09-02 00:00:00,8,127,1,0,4,5,0,2,4,1,1,4,1,1,7,0
234668,d181686f-ccfb-4407-ba5b-28f71288d7ff,,,,,,F,,C,2013-09-05 00:00:00,Leaver,92,2,0,7,1,0,32,6,0,0,1,2,1,4,0
214276,f3331343-62a1-4caf-a95e-dc82c2f85623,,,,,,M,,C,2012-09-04 00:00:00,7,86,3,0,2,2,0,51,1,1,1,7,1,1,5,0
126348,5d0f8e12-f537-4576-809d-6ecddb55de36,,,,,,M,,C,2013-09-01 00:00:00,10,111,3,0,5,1,0,10,1,1,2,0,2,0,1,0
163685,f2e91f58-e585-4d77-8a22-124399b88bfd,,,,,,M,,Leaver,2013-09-04 00:00:00,Leaver,97,2,0,15,2,0,14,2,1,2,6,2,1,15,0
182037,fb0af4ea-9119-4abc-a75b-1454928f8400,,,,,,F,,Leaver,2014-09-04 00:00:00,Leaver,120,4,0,3,1,0,22,2,0,2,3,1,0,7,0
208351,1135256e-24aa-41f7-bcba-9083405b98b2,,,,,,F,,C,2014-09-04 00:00:00,8,130,1,0,13,2,1,8,4,1,0,1,1,1,9,1
185652,c4d2c4d5-d37c-46ce-83ba-4c502f2de313,,,,,,F,,C,2012-09-06 00:00:00,8,118,5,0,6,4,0,9,0,0,0,5,3,0,0,0
153326,d3b18862-2fc5-44c1-89d5-9155de656aaa,,,,,,M,,C,2012-01-03 00:00:00,9,137,7,0,4,2,0,2,1,0,0,1,0,0,4,0
188681,6ce53fb7-9b49-4a12-824c-ba74e7de8308,,,,,,M,,C,2011-09-07 00:00:00,10,117,6,0,4,1,0,22,1,0,1,3,1,1,12,0
145160,75a2de9a-8bf0-46cf-a902-067d7fd0d150,,,,,,M,,Leaver,2012-04-01 00:00:00,10,128,5,0,11,2,0,2,1,1,1,1,0,1,9,1
255463,21c8424a-1355-4ee6-9829-9f671c8fab89,,,,,,M,,C,2013-09-01 00:00:00,11,122,2,0,20,3,1,1,2,1,0,4,1,1,14,0
134826,bbb0c2d4-ab25-41b0-9deb-8d6aa1e35206,,,,,,F,,C,2013-09-03 00:00:00,11,119,1,0,3,1,0,4,0,0,1,3,1,0,7,0
206599,1c0bfdbc-2572-478b-b8a5-77f0c39bfc85,,,,,,F,,C,2014-09-04 00:00:00,9,120,1,0,2,0,0,28,2,2,2,5,0,1,2,0
169821,bc1f3902-9d94-4a06-bc2e-8c9a8ecb117a,,,,,,F,,Leaver,2011-09-07 00:00:00,8,131,1,0,1,3,0,2,1,1,1,7,0,1,5,0
200212,5dacfc4d-1d94-4d5c-bbff-70c1d1465058,,,,,,F,,C,2013-09-01 00:00:00,9,130,3,0,9,1,0,4,3,1,3,2,2,0,5,0
161458,3e855067-c01b-4678-9657-e3a8ee2fb1b5,,,,,,F,,C,2014-03-31 00:00:00,10,112,6,0,0,1,0,19,1,0,3,2,0,1,10,0
182544,86e79091-749a-437a-8815-a2cb37364ab6,,,,,,F,,C,2011-09-01 00:00:00,10,91,0,0,9,3,0,25,0,1,1,6,1,1,20,0
218441,a6e74533-0b3e-456e-a87a-5e99b3917aa7,,,,,,M,,C,2012-09-03 00:00:00,10,115,7,0,3,4,0,10,1,1,1,5,1,1,8,0
203443,5c1d6b51-7d55-48c8-b831-8def40676b51,,,,,,F,,C,2014-09-04 00:00:00,8,126,0,0,5,1,0,5,6,0,3,4,1,0,5,0
184771,062baea1-2d3c-48e8-9f16-2e3ff6a47c13,,,,,,F,,C,2014-09-09 00:00:00,12,121,7,0,4,1,0,15,5,1,4,1,2,0,6,1
210854,425f4179-85bd-4af5-8fb2-b5c62d34bc42,,,,,,M,,C,2010-09-02 00:00:00,10,122,0,0,3,1,1,21,1,1,0,3,1,0,3,0
195945,3533e69e-c4c2-4dec-88ed-fd7c61ed9453,,,,,,M,,C,2013-09-02 00:00:00,9,115,8,0,3,4,0,8,1,1,2,3,2,0,6,0
124688,8279c466-67b2-4f2d-8001-a0a6dddde69c,,,,,,F,,C,2014-09-05 00:00:00,12,120,2,0,6,1,0,26,0,0,1,3,1,0,2,0
210459,68fdbe5c-9cf0-4ed4-bc74-cba40375678f,,,,,,F,,C,2010-09-01 00:00:00,12,95,1,0,2,1,0,27,2,2,0,8,0,2,15,0
180664,9153202c-abe6-4fa5-96aa-56865679f768,,,,,,F,,C,2013-09-01 00:00:00,11,128,4,0,16,2,0,20,1,0,2,1,3,1,13,0
207066,653eba0e-f445-4cb3-b6ea-06ae17ea8a7f,,,,,,F,,C,2014-09-04 00:00:00,10,116,5,0,11,1,0,8,2,1,0,0,2,0,4,0
231101,9ba41912-7054-4d8e-9072-2c4fa6107ff9,,,,,,F,,C,2012-09-06 00:00:00,8,124,1,0,14,3,0,10,1,1,1,1,0,1,3,0
186380,1bd61dc0-e07e-4067-8377-85cb088297d8,,,,,,F,,C,2010-09-03 00:00:00,9,105,6,0,4,3,0,10,1,0,0,2,0,0,10,0
167154,82a12c08-f518-4ce5-848e-8520eda24050,,,,,,F,,Leaver,2014-09-03 00:00:00,8,97,6,0,4,0,0,10,0,0,2,4,3,1,8,0
244470,8070f431-3c02-4a44-911c-2bd007d85983,,,,,,F,,C,2010-09-01 00:00:00,11,121,5,0,10,2,0,9,1,1,2,2,1,0,12,1
191106,8ed2da74-3902-45e5-ba1d-b9e1c4252e69,,,,,,F,,C,2010-09-01 00:00:00,8,124,5,0,4,1,1,5,3,1,0,3,0,1,12,0
161966,7ff948a6-baf1-4daf-943a-9255bfdc641e,,,,,,M,,C,2010-09-02 00:00:00,11,127,1,0,1,0,0,16,7,1,2,3,1,1,5,0
199005,b15d020f-dc69-43c4-af56-3eee2366d8ef,,,,,,M,,C,2010-09-03 00:00:00,9,125,1,0,6,3,0,6,2,0,3,8,3,0,9,0
198495,c533ca79-1050-4b61-be87-7816eb38cd5e,,,,,,M,,Leaver,2013-09-05 00:00:00,10,96,1,0,7,1,0,18,1,0,3,1,2,1,10,0
129201,6cfcdb58-2d1d-4894-8fff-5bfd7ea11042,,,,,,M,,Leaver,2012-09-06 00:00:00,9,84,2,0,2,1,0,21,8,1,2,3,1,0,8,0
197363,8cc1cd76-5bae-4dad-a8a5-2a4d744f015d,,,,,,M,,C,2011-09-07 00:00:00,8,136,9,0,1,2,0,15,6,1,4,1,3,1,10,0
192545,6e50028e-2cee-46c9-b6fe-265775576c2e,,,,,,M,,C,2014-09-01 00:00:00,8,123,2,0,11,0,1,2,1,1,2,6,1,0,5,0
241672,162a66f7-751e-4ddd-a5f3-597fc54f5b91,,,,,,M,,Leaver,2012-09-06 00:00:00,9,70,1,0,8,0,0,15,2,0,0,4,3,0,9,0
179835,fd9fec74-b4c5-4949-877e-83662e9bdba9,,,,,,F,,C,2014-09-04 00:00:00,9,119,2,0,2,1,0,21,3,0,1,5,2,0,5,0
171302,7ec9ea18-1328-40c3-93cb-dac42d5916b2,,,,,,M,,Leaver,2013-09-05 00:00:00,8,126,3,0,2,1,0,2,4,0,2,1,5,0,4,0
180908,4cc8117e-9689-4dcc-a15e-2190f6b91120,,,,,,F,,Leaver,2011-09-07 00:00:00,11,124,2,0,12,2,0,15,1,1,0,2,4,1,8,1
200135,d391e141-b8c4-4a3f-9185-4d79a7373f53,,,,,,F,,C,2011-09-01 00:00:00,8,135,4,0,7,3,0,4,1,0,1,7,2,1,7,1
