establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
140313,3faf487f-e0b9-4a8e-803c-a393085f512b,,,,,,F,,C,2016-09-05 00:00:00,7,127,,,,,,,,,,,2,
163291,c0e3e688-e182-4f2f-be89-ca45698ab7ce,,,,,,M,,C,2016-09-05 00:00:00,9,138,11,,,,,,,,,,,
166693,e773ec50-ff1b-4939-a81e-ee7f0fd8701e,,,,,,F,,C,2016-09-01 00:00:00,11,137,,,,,,,,,,,,
198667,86a0a3b0-2e66-4bfc-b2f5-a1f1bb651846,,,,,,F,,C,2013-09-03 00:00:00,7,141,9,1,,,,,,,,,,
190827,490e3192-e2e2-4d13-8a86-e4fd62914130,,,,,,M,,C,2013-09-06 00:00:00,11,141,13,,,,,,,1,,,,
172979,bd7a4e9a-4124-4dca-97ec-996980d73ee2,,,,,,F,,Leaver,2014-09-03 00:00:00,7,130,8,3,,,,,,2,,,,
175163,c7fda868-79cb-4c49-91c7-be21bde42216,,,,,,F,,C,2017-09-04 00:00:00,8,139,,,,,,,,,,,,
187337,61db7290-22f1-42db-97ed-c81d3b403bcc,,,,,,M,,C,2017-09-06 00:00:00,11,134,,1,,,,,,1,,,,
184287,9734a235-226a-4198-b9fd-0ed2c70bb440,,,,,,M,,C,2014-09-01 00:00:00,11,140,3,2,,,,,,,,,2,
207961,d7c396d1-d13e-4885-855c-da2041e49e81,,,,,,M,,C,2013-09-05 00:00:00,8,111,,1,,,,,,4,,,3,
216743,1b981db8-cc1d-42fa-aaf4-5ca97ef4c1c9,,,,,,M,,Leaver,2015-09-03 00:00:00,Leaver,135,,,,,,,,,,,,
168100,1d80542a-a3ff-4c2e-919c-83689c6aee0a,,,,,,F,,C,2016-09-01 00:00:00,11,128,,3,,,,,,4,,,,
231641,c2e8c582-c7f6-4632-9f44-507ff12fc8f2,,,,,,F,,C,2015-09-01 00:00:00,8,114,4,,,,,,,,,,,
167964,5deb73de-56df-4fa6-a2b6-2beedb38d7ee,,,,,,F,,C,2015-09-04 00:00:00,7,125,11,1,,,,,,1,,,7,
199633,d5af8788-6e57-4204-940f-8d9ab758d86c,,,,,,M,,C,2016-04-25 00:00:00,7,126,10,,,,,,,1,,,5,
186191,19dfdd51-ee1b-46c1-a69a-08964fbe44ab,,,,,,F,,C,2013-09-05 00:00:00,10,140,8,,,,,,,,,,,
207968,1fbaf09b-f8c2-4728-a56b-32b1c062c82e,,,,,,M,,C,2014-09-04 00:00:00,7,140,,,,,,,,,,,8,
113926,d34bff1d-15a5-4fca-8a42-29bd54ec725f,,,,,,M,,C,2013-09-05 00:00:00,8,103,13,2,,,,,,,,,,
195749,0b3d5374-578c-478c-94fc-2a25b8697240,,,,,,M,,C,2014-09-05 00:00:00,8,137,6,,,,,,,,,,5,
207810,77123397-550b-4028-b46e-56ba79704a15,,,,,,M,,C,2016-09-05 00:00:00,8,126,,2,,,,,,,,,,
242414,1c04ce03-d81a-45ea-a016-9e60b535d34e,,,,,,F,,C,2016-09-05 00:00:00,8,138,6,2,,,,,,,,,,
241741,db0fddb4-8161-44ff-b72f-6489aaa000ba,,,,,,M,,C,2014-09-01 00:00:00,12,139,10,1,,,,,,3,,,,
193550,af6764bc-4c44-490f-8d90-121150a5388b,,,,,,F,,C,2016-09-01 00:00:00,7,131,7,,,,,,,,,,5,
197588,e874d540-d996-4f72-af8d-4198e4da54ab,,,,,,M,,C,2013-09-02 00:00:00,8,131,,,,,,,,2,,,,
214213,508eb852-c849-4d56-857f-1c961d562f9f,,,,,,M,,C,2013-09-03 00:00:00,7,122,,,,,,,,,,,,
159277,f1f15a46-9571-4684-98b7-c05fb22cb34b,,,,,,F,,C,2017-09-05 00:00:00,8,127,7,,,,,,,,,,,
161907,d0d636a5-5391-4f46-9901-dab3bcabe305,,,,,,F,,Leaver,2015-09-01 00:00:00,10,119,,2,,,,,,2,,,,
166532,f77de986-a54c-427a-868a-2e98066e04c8,,,,,,F,,C,2017-09-04 00:00:00,9,124,11,2,,,,,,3,,,6,
166913,d8c271f3-7092-4569-9a45-a81f8c386e2e,,,,,,M,,C,2015-09-03 00:00:00,9,132,,,,,,,,,,,,
111757,a03e8127-5975-4c01-bc32-a96416c6c643,,,,,,F,,C,2016-09-05 00:00:00,7,93,,1,,,,,,,,,,
145657,c6d07ac4-8766-403a-9a70-6fb815b1eb0c,,,,,,F,,C,2013-09-03 00:00:00,9,130,10,1,,,,,,,,,,
171591,3b160a2e-514d-4d29-b79a-684bc67c32a0,,,,,,M,,C,2014-09-02 00:00:00,9,127,6,1,,,,,,3,,,,
182455,4cd98123-1029-4274-9d31-9d59b485f4ff,,,,,,F,,C,2014-09-04 00:00:00,7,120,15,,,,,,,,,,,
182452,f2c2bfc8-7745-4ab4-8ab8-4d19421c53e7,,,,,,F,,C,2013-09-05 00:00:00,8,140,4,,,,,,,3,,,,
152881,7c1b918c-bfd6-4cfc-9fd8-1d29785f3b22,,,,,,F,,Leaver,2013-09-01 00:00:00,8,117,7,1,,,,,,,,,4,
158013,c0846a74-a6ec-42cb-a73f-af53fb3c72fb,,,,,,M,,C,2017-09-05 00:00:00,7,124,17,,,,,,,,,,6,
218632,960b4015-536c-4fdf-a45e-389e2ae13b2e,,,,,,M,,C,2017-09-06 00:00:00,7,141,4,,,,,,,,,,8,
237186,c0ce5c45-d7cf-4c95-9ef3-7592f3769c0e,,,,,,F,,C,2016-09-01 00:00:00,7,137,,2,,,,,,,,,,
158002,eab60138-fe2b-4f1c-9d06-afa9d59d9985,,,,,,M,,C,2016-09-05 00:00:00,10,137,,1,,,,,,2,,,6,
146572,9900941a-d694-44ba-8260-e487a0eb4059,,,,,,F,,C,2013-09-04 00:00:00,10,130,7,,,,,,,,,,,
187547,4a49a760-14f1-441a-9e21-bd599687e7fd,,,,,,M,,C,2017-09-06 00:00:00,8,133,9,,,,,,,,,,,
143305,0eb4aabe-107b-463b-a0c8-80f6c9557376,,,,,,M,,C,2013-09-05 00:00:00,10,113,8,2,,,,,,2,,,,
199171,6f34c5f4-f21f-45db-b675-45ad243e477e,,,,,,F,,C,2015-09-04 00:00:00,8,141,,2,,,,,,,,,5,
172012,79d5f50d-ec26-4cf5-aeb4-72190296da9a,,,,,,M,,C,2016-09-02 00:00:00,Leaver,127,,1,,,,,,,,,,
188087,6373918e-353f-4867-b3cd-058e66049cfe,,,,,,M,,C,2017-10-19 00:00:00,9,126,6,,,,,,,2,,,,
187534,6d7493a6-240a-4bc2-963b-c509a803579d,,,,,,M,,C,2016-09-01 00:00:00,8,126,7,2,,,,,,,,,,
140179,c22fef23-5fa2-4c71-b3e0-5cc400ce57d5,,,,,,M,,C,2015-09-03 00:00:00,9,113,10,2,,,,,,,,,,
178918,4b31f818-eadb-4ced-9b35-9d78efd3fec1,,,,,,F,,C,2014-09-03 00:00:00,8,121,5,,,,,,,3,,,,
171682,1d01cfd6-cd7e-4116-ae21-399f463abc3a,,,,,,M,,C,2016-09-01 00:00:00,9,140,6,,,,,,,,,,,
142942,1cfe58cb-d0de-48e5-aef5-01bf66266418,,,,,,M,,Leaver,2014-09-01 00:00:00,9,110,4,,,,,,,2,,,,
154631,a0380dc1-61f3-4397-bfa2-6ad4b76cd3bc,,,,,,M,,C,2016-09-01 00:00:00,10,127,6,,,,,,,,,,5,
273532,da8483d9-94fb-40c9-8dcd-bddf57621524,,,,,,F,,Leaver,2016-09-01 00:00:00,9,138,9,,,,,,,,,,,
228735,d4bc3533-25b8-4533-a8e1-bd4aff5baa69,,,,,,F,,C,2016-09-05 00:00:00,9,127,4,,,,,,,,,,,
244134,8f94a9e1-944f-4bc6-be38-aa6f0f3501fa,,,,,,F,,C,2017-09-04 00:00:00,10,128,,2,,,,,,3,,,,
189617,44ee5cb3-4dd0-40b4-a180-8fce03f14a34,,,,,,M,,C,2016-09-05 00:00:00,8,119,5,,,,,,,,,,7,
179252,66cc38c0-b489-476f-a64b-2366780cc9de,,,,,,M,,C,2015-09-01 00:00:00,10,130,,,,,,,,,,,,
120861,26d5bc74-8f53-49e1-9ec5-30b7a848a0e3,,,,,,M,,C,2016-09-05 00:00:00,12,131,13,,,,,,,3,,,7,
184593,87ca0f6e-2402-46c2-bd4b-ce68c60b8100,,,,,,M,,C,2015-09-03 00:00:00,9,117,,,,,,,,2,,,,
219021,3024ad53-d2ae-49c1-bc24-93a31c68059e,,,,,,M,,C,2017-01-04 00:00:00,10,140,4,,,,,,,2,,,,
157166,bfeaa00b-5474-459a-a1dd-419a4b696ad2,,,,,,M,,C,2017-10-02 00:00:00,9,139,5,1,,,,,,2,,,,
186344,a323d554-089c-4653-83e0-c36875e02008,,,,,,F,,Leaver,2013-09-05 00:00:00,12,126,3,,,,,,,,,,,
198525,cea35c4f-b8c5-41ad-91c1-c9cd834dd40f,,,,,,M,,C,2013-09-05 00:00:00,11,114,6,2,,,,,,,,,,
257006,893d5d1d-ec95-4347-96c8-0586dc80ca81,,,,,,M,,C,2015-09-04 00:00:00,8,139,8,2,,,,,,3,,,,
198484,41fe5471-2eef-478a-a17b-a231075d2d3b,,,,,,M,,C,2014-09-03 00:00:00,Leaver,109,,,,,,,,,,,,
211976,7883a56e-7ded-40e4-a074-e76e7ae0ecc6,,,,,,M,,Leaver,2017-10-02 00:00:00,10,126,,,,,,,,3,,,,
158053,87490f5d-b982-4009-ba0b-abfeedda3aa1,,,,,,F,,C,2015-04-28 00:00:00,9,126,,2,,,,,,2,,,5,
105182,d6d38518-0b2d-4256-ba7b-3b16dd0142b8,,,,,,M,,C,2017-09-06 00:00:00,9,139,5,,,,,,,,,,,
193625,e6ffd627-1c44-4b31-88e5-0ed1ece91023,,,,,,M,,C,2014-09-04 00:00:00,10,127,9,,,,,,,,,,4,
179359,1bb194ba-f210-4f8f-aacf-585591dfbf4c,,,,,,M,,C,2013-09-05 00:00:00,7,133,,,,,,,,,,,,
232457,fc5de8e3-ce25-4a94-8e2c-e27500ecde59,,,,,,M,,C,2014-09-04 00:00:00,9,114,6,2,,,,,,3,,,,
246502,db96e584-d369-4439-9076-8f9dd41eba1b,,,,,,M,,Leaver,2013-09-03 00:00:00,12,123,2,1,,,,,,3,,,4,
152694,1d3316bd-95f1-4049-875a-b3c681e7a151,,,,,,F,,C,2014-09-05 00:00:00,7,121,,,,,,,,,,,,
182099,1e08971a-2975-451f-be1b-56bc9e81366a,,,,,,M,,C,2016-09-01 00:00:00,9,129,,1,,,,,,,,,,
177588,150720ae-7de9-4a30-9721-b14e40ef3b42,,,,,,M,,C,2017-09-06 00:00:00,7,122,14,1,,,,,,,,,,
205263,fd80207d-d6f9-4679-aaa3-0742b92a4996,,,,,,M,,C,2016-09-01 00:00:00,11,140,,,,,,,,,,,,
154416,e627324d-0f22-4647-b954-bf662badbe07,,,,,,F,,C,2017-09-01 00:00:00,10,112,14,,,,,,,,,,,
186637,b32c4803-cb64-4a0f-ba7b-88e185959b72,,,,,,M,,C,2014-09-01 00:00:00,9,121,5,2,,,,,,,,,,
205814,49efd137-0cee-4433-8d37-e7d4d5124442,,,,,,M,,C,2015-09-03 00:00:00,10,135,,,,,,,,4,,,,
236341,6763f1be-dba4-438b-9240-46da84dba82c,,,,,,F,,Leaver,2016-09-01 00:00:00,9,140,9,3,,,,,,,,,,
235087,ad16574c-787f-4f0d-8330-3b6640bb3c55,,,,,,M,,C,2014-09-03 00:00:00,9,136,10,,,,,,,3,,,,
175201,b6ed991a-5265-4928-a546-f348e08ef2a0,,,,,,F,,Leaver,2013-09-05 00:00:00,10,139,,1,,,,,,3,,,,
167161,b662554f-7a20-4488-bd0c-f6a5a270580a,,,,,,M,,C,2014-09-05 00:00:00,12,133,,,,,,,,2,,,5,
166162,707fe31f-95cd-457a-b64f-934228b3fa29,,,,,,M,,C,2016-09-05 00:00:00,7,131,,1,,,,,,5,,,,
226083,66d77ac2-6f90-4af4-ac2e-247ec91db581,,,,,,M,,C,2017-09-06 00:00:00,8,138,12,2,,,,,,,,,,
212546,3e446203-8805-4832-89c2-d596e6d9928a,,,,,,M,,Leaver,2013-09-02 00:00:00,9,126,3,,,,,,,,,,7,
123845,01ca2d96-1933-4d91-886c-e95b04729b26,,,,,,M,,C,2013-09-03 00:00:00,10,138,,,,,,,,2,,,,
178231,ce145d85-b6c7-45d7-90eb-7b5c4d610c23,,,,,,M,,C,2013-09-01 00:00:00,8,134,,,,,,,,,,,,
203133,04b40c14-e49a-4f51-9a24-d477d4391ec0,,,,,,F,,C,2014-09-04 00:00:00,7,134,,,,,,,,1,,,4,
175976,cea8b3e0-0487-4606-9f98-9628b7fc0db5,,,,,,F,,C,2014-09-04 00:00:00,10,102,,,,,,,,,,,4,
211534,e90dd369-753a-47ec-9219-02dfb45efb72,,,,,,M,,C,2016-09-05 00:00:00,7,123,,,,,,,,4,,,6,
152686,e4dcf933-b5a3-4bfe-87b0-db4179ac8dfb,,,,,,M,,Leaver,2015-09-03 00:00:00,9,126,,2,,,,,,,,,,
192342,8f42dd70-5f43-4d4a-abbe-879beb5b1cb3,,,,,,F,,C,2013-09-03 00:00:00,8,115,8,,,,,,,,,,,
214146,e865a09d-78ee-48ff-b96d-0d57da125bd0,,,,,,M,,C,2015-09-03 00:00:00,7,137,,2,,,,,,,,,,
261825,6d1cb88d-6a43-4761-a9f9-87ce7c263ea2,,,,,,M,,C,2015-09-04 00:00:00,10,139,4,2,,,,,,2,,,2,
134080,f661fe9e-5f04-4317-979d-04ea39551397,,,,,,F,,C,2016-09-05 00:00:00,9,134,8,2,,,,,,,,,,
181331,c6ca18b2-479b-4afd-b0ee-c9c8072cf143,,,,,,F,,C,2015-09-04 00:00:00,11,123,,2,,,,,,3,,,,
173914,77032592-539b-42e5-b51b-7d22bad8aa6b,,,,,,M,,C,2015-09-04 00:00:00,10,110,,2,,,,,,3,,,4,
189858,9f49d7e4-099d-43d0-a3f5-944a37ebd95f,,,,,,M,,C,2015-05-11 00:00:00,7,125,5,,,,,,,,,,,
162357,e0589fb8-6f68-4446-a65d-92b16752dbcd,,,,,,F,,C,2015-09-01 00:00:00,7,113,5,1,,,,,,3,,,,
193633,b9b6715c-698a-4a44-a777-24470f13d037,,,,,,M,,C,2017-09-06 00:00:00,8,138,,2,,,,,,,,,,
208857,c18df013-3d68-48e7-ba98-321dea22bed1,,,,,,M,,C,2015-09-03 00:00:00,9,133,6,,,,,,,4,,,7,
227240,368fa53f-f023-48a4-b17f-4b7a75d4e87e,,,,,,F,,C,2016-09-05 00:00:00,8,139,6,,,,,,,,,,4,
180670,07220d62-73ba-4396-8508-c9af498c7e8a,,,,,,M,,Leaver,2015-01-07 00:00:00,7,141,6,,,,,,,4,,,4,
194312,e0b23515-60b4-49c5-b6cb-a1343d92b77b,,,,,,F,,C,2015-09-03 00:00:00,Leaver,137,8,,,,,,,,,,,
238412,c30dd83d-3356-42e3-ad32-c1bb050122e3,,,,,,F,,Leaver,2014-09-01 00:00:00,7,129,,,,,,,,2,,,,
213017,e8ef2813-f5c9-4ded-afa4-e2992817f005,,,,,,M,,C,2014-09-04 00:00:00,9,129,,,,,,,,2,,,,
151650,7b00096f-b5ce-4fc8-9327-40bdc519f353,,,,,,M,,C,2017-01-06 00:00:00,10,117,,1,,,,,,,,,7,
152202,f6616b31-a0d0-47eb-9e4d-4245af2a54a2,,,,,,M,,C,2013-09-05 00:00:00,10,118,6,,,,,,,,,,,
157782,22bf0674-e95f-4db6-abfd-a89e653c1d67,,,,,,F,,C,2015-09-03 00:00:00,10,132,2,,,,,,,,,,,
228060,c263223f-ebe8-4b2a-be9c-b7f8e8fb2f0c,,,,,,M,,Leaver,2016-09-05 00:00:00,9,121,13,,,,,,,,,,,
239259,3dd10c46-2e8b-45cb-a8d7-229dd43f0808,,,,,,F,,C,2015-09-04 00:00:00,8,123,,2,,,,,,2,,,,
179347,6fbc6a89-1329-4308-b961-865cf8a2add7,,,,,,F,,C,2017-09-06 00:00:00,10,100,3,,,,,,,4,,,,
202659,d5ca17f4-3952-402e-86de-ba6128521b6b,,,,,,M,,C,2017-09-27 00:00:00,8,126,7,,,,,,,3,,,,
150310,c1bf0c09-ca93-43ba-8768-79ed621f8fcb,,,,,,M,,C,2014-09-05 00:00:00,11,137,,,,,,,,,,,7,
183737,95be686e-a92a-44b3-9002-7cc9f9d01f55,,,,,,F,,C,2014-09-03 00:00:00,7,137,7,2,,,,,,2,,,,
219380,10ff98c4-464d-43d9-b1ca-dcf01474f0ff,,,,,,M,,C,2013-09-05 00:00:00,Leaver,122,6,2,,,,,,2,,,,
204449,dad4dae9-953b-4078-9692-c42e589f3a04,,,,,,M,,C,2014-09-03 00:00:00,Leaver,126,,2,,,,,,5,,,,
223919,e265ffe1-1e81-4149-b1e2-233e7ddf75e4,,,,,,F,,C,2017-12-04 00:00:00,8,133,,2,,,,,,,,,6,
243165,6373918e-353f-4867-b3cd-058e66049cfe,,,,,,M,,Leaver,2017-11-26 00:00:00,8,131,5,2,,,,,,,,,,
183475,6d501e3e-1043-4dd8-b602-e9d4899f4db2,,,,,,F,,C,2016-09-05 00:00:00,10,114,6,1,,,,,,,,,3,
187453,8cc3242a-1f2f-49e0-8411-96ab5bbae652,,,,,,M,,C,2017-03-07 00:00:00,10,111,7,1,,,,,,,,,7,
215211,4c19953c-fcc4-49bb-8682-160987bdbfc1,,,,,,M,,C,2014-09-03 00:00:00,9,141,7,,,,,,,4,,,4,
225241,3e3bfd8a-ee1e-47c2-ab22-2448dc868c52,,,,,,M,,Leaver,2016-09-05 00:00:00,10,140,,,,,,,,2,,,,
179820,1d7f0c17-da1c-401d-9a75-ef80dbbf4326,,,,,,M,,C,2016-09-05 00:00:00,Leaver,122,3,1,,,,,,,,,,
230961,47b1081c-5a6d-4478-af30-1ce413a4da6c,,,,,,F,,C,2017-09-04 00:00:00,10,141,13,,,,,,,,,,,
194247,8638fb3c-d88b-4eb7-b64a-09bda9568f49,,,,,,M,,C,2017-09-05 00:00:00,8,137,,,,,,,,1,,,,
123164,2645d936-2ddf-43d2-9482-4ad6b240c105,,,,,,F,,C,2017-09-06 00:00:00,8,138,1,,,,,,,,,,,
160985,6192cb23-78af-49a7-868b-05e01d989a6f,,,,,,M,,C,2015-09-04 00:00:00,9,136,5,,,,,,,,,,2,
219973,a9b10c67-573a-4ac6-b4d3-9926acf83a3a,,,,,,M,,C,2016-09-05 00:00:00,9,119,,2,,,,,,,,,,
193059,e17958ba-df64-4be9-bc5f-9150b02d26a8,,,,,,F,,C,2015-09-03 00:00:00,9,127,,,,,,,,3,,,,
161086,65269296-748b-4081-bce7-3dc454f390a0,,,,,,F,,C,2014-09-03 00:00:00,7,117,,,,,,,,,,,,
186318,a3650ebf-3d0d-489e-930f-8961b9b53c9f,,,,,,F,,C,2015-09-10 00:00:00,11,114,,,,,,,,,,,2,
220721,1081c966-bb1a-4678-b884-8be35d4a834d,,,,,,M,,C,2015-09-03 00:00:00,10,125,1,,,,,,,4,,,,
183110,490e3192-e2e2-4d13-8a86-e4fd62914130,,,,,,F,,C,2017-09-05 00:00:00,12,128,,1,,,,,,4,,,4,
247107,0cdef1e0-048f-4a8c-93d6-c75554ea4320,,,,,,M,,Leaver,2014-09-03 00:00:00,11,127,,,,,,,,,,,,
127043,0e285acc-a184-42ef-b877-308cfc169862,,,,,,F,,Leaver,2017-05-02 00:00:00,8,132,,,,,,,,3,,,,
182977,52253bb4-262e-404d-98da-c32e0a322fd3,,,,,,F,,C,2013-09-03 00:00:00,7,137,,2,,,,,,,,,,
276134,10407e58-b7f4-482f-a233-851e2e986b5b,,,,,,M,,C,2015-09-03 00:00:00,10,137,4,,,,,,,3,,,,
215089,150720ae-7de9-4a30-9721-b14e40ef3b42,,,,,,M,,C,2014-09-01 00:00:00,11,136,9,,,,,,,1,,,,
193211,e63f6544-14c2-4b85-8239-44b660898203,,,,,,M,,C,2014-09-09 00:00:00,9,111,4,1,,,,,,,,,,
223321,e18a63d4-aab0-40f8-8974-ea3957fc9bed,,,,,,M,,C,2016-09-05 00:00:00,9,133,,2,,,,,,,,,,
199610,2045b558-fa6e-4758-a986-1a4a81912f26,,,,,,M,,C,2014-09-04 00:00:00,Leaver,134,2,2,,,,,,,,,,
143670,688f70e8-a3b5-4074-9f8e-5a8768403c85,,,,,,F,,C,2013-09-04 00:00:00,8,131,11,,,,,,,,,,,
187240,46abbcfe-a4a7-4517-a70e-597791ae89fe,,,,,,F,,C,2016-09-01 00:00:00,Leaver,121,,,,,,,,,,,,
118033,1e3abd33-9178-48c8-983d-93b34c280607,,,,,,M,,C,2015-09-03 00:00:00,9,119,6,,,,,,,2,,,3,
228718,dba0db1e-1b4e-43e5-a9e4-e7b9dc2887d2,,,,,,F,,C,2015-09-01 00:00:00,11,140,,1,,,,,,,,,,
216137,cee65efe-5bed-465b-af85-f7e40402080f,,,,,,F,,C,2017-09-01 00:00:00,8,135,6,,,,,,,,,,,
174548,4546e4b0-3226-412d-889c-c50f10ac2706,,,,,,F,,C,2017-09-01 00:00:00,11,135,10,,,,,,,,,,,
134563,904deeae-893c-449c-8748-c8024cce469a,,,,,,F,,C,2017-09-06 00:00:00,10,135,6,,,,,,,2,,,4,
158308,e8834df1-c5e8-481c-80ef-058db67e08f9,,,,,,F,,C,2014-09-05 00:00:00,Leaver,128,,2,,,,,,,,,,
193057,9201b4fe-05ca-4bc2-9e31-7271ea7f8ea8,,,,,,F,,C,2014-09-04 00:00:00,8,134,,,,,,,,,,,9,
164868,7883a56e-7ded-40e4-a074-e76e7ae0ecc6,,,,,,M,,Leaver,2015-09-04 00:00:00,9,134,2,,,,,,,,,,,
132928,3dc72b02-a830-4829-98c8-9e96466f76a6,,,,,,M,,C,2014-09-01 00:00:00,10,123,,1,,,,,,3,,,,
204192,986ef62f-8b99-472b-b413-8261b382ef1d,,,,,,F,,C,2016-09-01 00:00:00,10,139,4,,,,,,,3,,,,
190548,b9dfb87a-74c7-4664-bfde-704acdff7895,,,,,,M,,C,2013-09-04 00:00:00,Leaver,128,1,,,,,,,3,,,,
187912,908118f3-0903-4204-b0af-8e2ffa63eb37,,,,,,M,,C,2014-09-03 00:00:00,10,139,,1,,,,,,,,,,
195305,5e990d4b-00ca-4b00-83c7-aebf5c112227,,,,,,F,,C,2016-09-05 00:00:00,7,134,12,2,,,,,,,,,,
223974,47a12a04-6065-466b-a4aa-7ed134231912,,,,,,F,,C,2016-09-05 00:00:00,11,139,,3,,,,,,,,,,
158321,735bf8e7-8d51-4e46-927c-d747c58e01bd,,,,,,F,,C,2015-09-04 00:00:00,10,132,11,1,,,,,,2,,,,
224449,d4bf3c0c-7bea-4969-a520-af12684a2943,,,,,,M,,C,2015-09-04 00:00:00,10,122,10,,,,,,,4,,,,
193602,3d2af94c-eca7-442d-94a3-1b5bbac9e421,,,,,,F,,C,2016-09-01 00:00:00,8,134,,,,,,,,,,,,
150362,b6ea69f3-a9f0-4677-bb49-0a1379882e8a,,,,,,F,,C,2016-09-05 00:00:00,8,129,12,2,,,,,,1,,,4,
180935,41fe5471-2eef-478a-a17b-a231075d2d3b,,,,,,F,,C,2013-09-03 00:00:00,8,122,4,,,,,,,,,,,
228450,b00a0985-95bc-4c83-a26b-ed7d796c86b9,,,,,,F,,C,2014-09-05 00:00:00,9,140,14,,,,,,,3,,,,
175272,eb73df85-5a4e-49d2-b402-f76b6b2a2815,,,,,,F,,C,2013-09-05 00:00:00,8,135,,,,,,,,,,,,
136985,b6fcbbdb-a141-4186-872c-ef846ff76757,,,,,,F,,C,2016-09-05 00:00:00,10,130,,,,,,,,3,,,,
154672,825d8425-4ef8-43a4-a227-20d5875e8343,,,,,,F,,C,2016-09-01 00:00:00,7,115,,,,,,,,,,,,
163809,7a1f28a2-a1dd-4cc6-8f02-ec0ef4ed7f48,,,,,,F,,Leaver,2013-09-05 00:00:00,11,138,7,,,,,,,2,,,,
136656,98fe62f3-cb24-4ad1-b1e1-f914884391cd,,,,,,F,,C,2015-09-11 00:00:00,9,118,,,,,,,,4,,,,
165862,ac0e5ef9-55f4-4234-ba7a-8a940c1b63d0,,,,,,M,,C,2015-09-03 00:00:00,9,118,,,,,,,,,,,,
215674,3eaf6b13-76d2-469e-b08d-0e1e3bd45dac,,,,,,F,,C,2016-09-05 00:00:00,8,127,2,,,,,,,4,,,,
171816,98f778f0-97f7-477a-bb19-3c0ef29defa1,,,,,,M,,C,2013-09-01 00:00:00,10,127,,2,,,,,,,,,,
174484,41868a34-852b-4613-9e8a-1d6d384d2bb6,,,,,,F,,C,2015-09-01 00:00:00,7,123,,1,,,,,,3,,,6,
172545,75482829-3d27-4cc9-885d-bc24c20d633e,,,,,,F,,C,2017-09-06 00:00:00,9,122,12,,,,,,,,,,,
159487,7bb1b2b5-a102-44c3-a68f-acb7332c3b84,,,,,,F,,Leaver,2014-09-01 00:00:00,10,118,5,,,,,,,,,,3,
278839,b91bc075-3909-4877-bff1-e4c3d08fcaf1,,,,,,M,,C,2015-09-04 00:00:00,10,137,8,,,,,,,2,,,,
182685,c4c852b5-f1a4-442e-aa45-708aa419ccf5,,,,,,M,,C,2017-09-05 00:00:00,10,125,,,,,,,,,,,,
163786,c0827a2e-bdee-4742-9c83-eb3befae25b5,,,,,,F,,C,2017-09-04 00:00:00,11,131,,,,,,,,,,,,
162625,0c5ea0ba-4cfe-40cc-a624-cce2415200e5,,,,,,F,,C,2013-09-03 00:00:00,9,140,,2,,,,,,,,,5,
186453,66b32571-ba66-41a6-950d-301d2e52801c,,,,,,F,,C,2015-09-02 00:00:00,10,133,8,2,,,,,,,,,,
176376,0e00441c-e705-499e-9257-8fc0fa809709,,,,,,M,,C,2015-09-10 00:00:00,11,98,12,1,,,,,,,,,,
146219,31b4cfb1-3ec7-427b-aac9-9289daf76a13,,,,,,F,,C,2014-09-03 00:00:00,9,138,7,3,,,,,,4,,,,
175978,e211dfe0-b4fb-4264-a851-85ef3bcef77a,,,,,,F,,C,2017-09-01 00:00:00,7,135,6,,,,,,,,,,,
238191,197fa93e-5b2a-4ddf-a7f4-fa6522f507cf,,,,,,F,,C,2014-09-01 00:00:00,9,126,20,,,,,,,4,,,,
227213,35c0e602-fb59-4dba-be79-c9144069f1ae,,,,,,F,,C,2017-09-06 00:00:00,8,119,,1,,,,,,2,,,,
203082,04fb3bc7-0216-4609-a9d1-46c21ec2e2a4,,,,,,M,,C,2015-09-04 00:00:00,7,130,,,,,,,,,,,,
173014,da0f1891-6e0b-466c-9f84-67d0e70b3df3,,,,,,F,,C,2017-11-06 00:00:00,8,121,,,,,,,,3,,,,
205935,ab0bb320-4ad4-4348-8852-ee184e65d7f2,,,,,,F,,C,2013-09-03 00:00:00,7,133,,1,,,,,,,,,,
213658,7aa818c3-4956-45c6-aa5c-f4dbaa3c859f,,,,,,M,,C,2015-12-07 00:00:00,8,136,,,,,,,,,,,4,
159143,9d129b59-20fe-451f-8b00-24a690db1c09,,,,,,F,,C,2015-09-01 00:00:00,11,126,6,,,,,,,,,,,
176410,99cd7b64-fc2c-42b7-97c6-adad1ee39239,,,,,,M,,Leaver,2017-09-04 00:00:00,10,133,10,,,,,,,2,,,,
179320,5fe63f25-42b0-47fa-bc2c-fa3faec24c20,,,,,,M,,C,2013-09-05 00:00:00,10,129,8,1,,,,,,1,,,,
142653,c79dec93-e0ac-4725-a37f-b705d4cf46ee,,,,,,M,,Leaver,2014-09-03 00:00:00,7,109,10,2,,,,,,,,,6,
183695,64281540-9e34-422b-9f2f-788b9d583d8a,,,,,,M,,Leaver,2016-09-05 00:00:00,8,132,13,,,,,,,,,,,
