establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
170183,d38fea7f-4abc-4144-924d-76599832a104,,,,,,F,,C,2017-09-04 00:00:00,8,97,,,,36,,,,1,,,,
220534,f462ea57-7426-4f93-896a-3e8f7fd8b161,,,,,,F,,C,2014-09-03 00:00:00,11,106,11,,,,,,,,,,,
168876,7075f8a5-9309-4844-931d-2a30476d2dec,,,,,,F,,C,2018-09-06 00:00:00,Leaver,117,3,1,,38,,,,,,,,
211172,ed0be63c-8d85-4ba8-bc7f-6d28ce290aed,,,,,,M,,C,2014-09-03 00:00:00,Leaver,108,,1,,,,,,,,,,
218193,b8e29713-6d0b-45f9-955f-b35846d209c0,,,,,,M,,C,2018-09-07 00:00:00,11,117,,,,,,,,,,,,
249895,948276c5-78fb-420c-87e3-09c1e01c00e5,,,,,,F,,C,2017-06-27 00:00:00,10,106,7,1,,,,,,5,,,,
226312,7301d128-3008-42bf-9875-264999615b70,,,,,,M,,Leaver,2018-09-06 00:00:00,10,117,7,,,,,,,,,,,
188792,57aa6b5a-a593-44f5-b45e-46927e645bdb,,,,,,M,,Leaver,2016-09-01 00:00:00,10,81,,1,,,,,,,,,,
255722,8aa08ea1-71f5-4f7c-9cbe-54382b333b1b,,,,,,F,,C,2018-09-07 00:00:00,11,112,,2,,,,,,9,,,,
128192,863f1980-61f1-4b8e-b78a-b8d3d640e62e,,,,,,F,,C,2014-09-04 00:00:00,10,116,,2,,,,,,,,,4,
206680,517bbf36-bd65-4454-a979-7574d2db621b,,,,,,M,,C,2017-09-06 00:00:00,8,112,4,,,,,,,,,,,
160107,10b487ee-9d93-4a44-acad-36748ed3e48e,,,,,,M,,C,2018-09-06 00:00:00,7,99,,,,48,,,,,,,,
250002,3f6f5374-9a83-4d06-a30f-3469c7fad647,,,,,,M,,C,2017-09-06 00:00:00,8,119,,,,,,,,13,,,,
237390,502cc160-d7ec-46cd-80c7-58515ddf37f6,,,,,,M,,C,2015-09-03 00:00:00,10,99,,,,45,,,,,,,,
180701,16a9fd69-b27b-4b2a-86fe-34372d3aa74d,,,,,,M,,C,2018-09-25 00:00:00,8,106,,1,,,,,,,,,11,
159028,edca71ce-fcfc-493f-a32b-dfc7321dd0e9,,,,,,F,,C,2016-09-05 00:00:00,8,108,,,,,,,,,,,,
211971,474e75bb-b22c-4019-907e-d6ca0bbbb0eb,,,,,,F,,C,2015-09-11 00:00:00,11,93,2,,2,,,,,,,,1,
182518,157c45db-eb29-4955-823e-0bd7dca89e72,,,,,,M,,C,2015-09-01 00:00:00,11,118,,1,,,,,,,,,,
192663,d1ad176a-324a-481b-aad4-275bef7f7711,,,,,,M,,C,2016-09-01 00:00:00,9,120,,1,,,,,,,,,,
149635,41d88206-3b47-4464-ae9e-83b650c7df95,,,,,,M,,Leaver,2014-09-04 00:00:00,Leaver,109,10,2,,,,,,,,,,
239143,cf9b572d-83d7-46e6-9af8-cd98950e27e9,,,,,,F,,Leaver,2018-09-01 00:00:00,12,88,2,,,25,,,,,,,,
185434,32d4a2ba-3437-4ca9-96c9-6426f02b67c3,,,,,,F,,C,2017-09-06 00:00:00,11,99,1,2,,,,,,,,,,
189788,525652e1-de2e-4b2b-afa8-2cc2a961a0d3,,,,,,M,,C,2018-09-01 00:00:00,Leaver,117,,,,49,,,,,,,,
150489,263817b6-cb15-4a9e-ba6f-69d2e9733869,,,,,,F,,C,2016-09-05 00:00:00,9,110,2,1,,,,,,,,,5,
249325,b6e40586-de60-4eae-8bf4-fe266f776e3f,,,,,,M,,Leaver,2014-09-09 00:00:00,Leaver,92,6,3,2,,,,,6,,,,
175684,3c121b47-699e-4c2f-af71-acccaec29b8c,,,,,,M,,C,2017-09-06 00:00:00,8,110,,,,,,,,,,,,
177880,90413344-30a8-4c27-a01d-6c2182bc1cd7,,,,,,F,,Leaver,2014-09-01 00:00:00,9,86,8,2,,,,,,,,,,
220146,418aac2d-1f0e-4f15-a992-7977be4ca34a,,,,,,M,,C,2017-09-05 00:00:00,10,104,8,1,2,,,,,,,,,
181986,cb29afa8-48e0-46b0-b61c-c8e072114d3b,,,,,,M,,C,2014-09-01 00:00:00,11,110,5,,,,,,,,,,,
233407,fd84a575-a8e4-4fcc-a593-99cabd9c3772,,,,,,M,,C,2018-10-08 00:00:00,12,103,,1,,38,,,,,,,,
179893,5b28b5ac-8fd8-4eb9-98b7-25ab12164a6b,,,,,,F,,C,2016-09-01 00:00:00,10,90,9,,,30,,,,,,,3,
123861,22d8fec2-b5d5-4d7e-8e05-2ccb4843ed43,,,,,,M,,C,2016-09-05 00:00:00,9,113,,1,,,,,,,,,,
211135,348c448e-d1aa-477b-a5b9-3d3b3123848f,,,,,,F,,C,2018-09-07 00:00:00,9,110,,2,,,,,,4,,,,
126471,5a48bd35-6609-4bc8-b637-bb3488010743,,,,,,M,,Leaver,2018-09-03 00:00:00,10,101,9,,,,,,,,,,,
185732,f46581b5-28f5-4190-8aa8-2cdfe9190207,,,,,,M,,C,2015-09-04 00:00:00,8,119,,,,,,,,,,,2,
195056,b22ef532-88ae-498c-afab-ea9bebae5f52,,,,,,F,,C,2016-09-05 00:00:00,11,112,,,,,,,,19,,,,
207056,1b61feb8-d202-48b7-927e-f8c0e86cb10d,,,,,,F,,C,2018-09-05 00:00:00,10,114,12,,,,,,,,,,7,
203437,2c575d7d-18ed-4d7b-8094-8bff37e7a5e8,,,,,,M,,C,2015-09-04 00:00:00,Leaver,96,,,,,,,,2,,,,
166489,0faf9964-8f16-4188-b4db-9dc77c421f2f,,,,,,M,,C,2018-09-01 00:00:00,9,103,4,,,,,,,,,2,6,
221288,97044ee0-c5c2-408e-94ee-2e3a9f8fc62e,,,,,,F,,C,2018-09-07 00:00:00,11,93,,,,38,,,,,,,6,
162681,f16963d1-bd19-4b9d-98e2-58fa3dc8f0e8,,,,,,M,,C,2015-09-01 00:00:00,12,108,2,,,48,,,,,,,,
168613,5632d555-db9f-4d41-abef-81c6b0461649,,,,,,F,,C,2017-02-20 00:00:00,8,115,,,,,,,,2,,,,
162675,a43070dc-b016-4496-bfdb-b2134566bae7,,,,,,M,,Leaver,2014-09-03 00:00:00,Leaver,85,,,,40,,,,,7,,,
240755,5c6e93ac-d0e0-454d-940a-5738d8be60d9,,,,,,F,,C,2018-09-03 00:00:00,11,110,1,1,,47,,,,,,,,
217743,af368c8c-69ef-4513-870b-89544f0bb174,,,,,,F,,Leaver,2014-09-03 00:00:00,11,111,,,,,,,,,,,,
212441,d76899cf-fe04-426d-ba16-6ccdd26fab7a,,,,,,F,,C,2017-11-27 00:00:00,10,109,,2,,48,,,,,,,,
220245,8738a43c-8bd3-41ea-90f5-04c373323897,,,,,,F,,C,2017-09-06 00:00:00,9,119,5,,,,,,,,,,,
181846,00917da8-5ed8-4455-95a7-16ded39e690c,,,,,,M,,C,2015-09-01 00:00:00,11,113,11,,,41,,,,4,,,5,
244618,84e36e9b-264b-4f0b-91a8-23bcfec78917,,,,,,F,,C,2018-09-06 00:00:00,Leaver,101,4,,,21,,,,5,,,,
201508,96e55cec-a5e3-4f8b-96dd-a5a1ba525cab,,,,,,F,,C,2014-09-04 00:00:00,8,120,3,1,,,,,,7,,,,
216621,f4bbf525-efaa-4f5d-a37f-6aaa077fb7db,,,,,,F,,C,2017-09-06 00:00:00,8,118,10,,,,,,,,,,,
185422,5d898a3b-57c4-43af-b1bd-24aeef250f9d,,,,,,M,,C,2018-09-03 00:00:00,8,121,9,1,,,,,,,,,,
180228,15cde1d0-5f8c-44b4-83cd-344ac32cd2ca,,,,,,F,,Leaver,2015-09-01 00:00:00,9,98,,,,23,,,,,,,,
217062,b4272509-30fb-40f4-8b68-00d417ebabad,,,,,,F,,C,2016-09-05 00:00:00,9,109,5,,,,,,,,,,,
142271,ee162a8e-4849-4150-94c2-94a8f2c6396d,,,,,,F,,C,2016-09-05 00:00:00,9,104,4,,,,,,,,,,,
190609,693e0433-9319-4709-8d17-09288e4aa227,,,,,,F,,C,2015-09-04 00:00:00,9,102,,,,,,,,,,,,
180169,715e36d4-6104-485d-ad55-e4e06049a0f5,,,,,,M,,Leaver,2018-09-12 00:00:00,9,108,10,,,,,,,,,,3,
152947,edbbd420-ec4b-4cf8-9d85-9c095248d3e5,,,,,,F,,C,2016-09-01 00:00:00,9,109,6,,,,,,,,,,6,
177979,654f6bf7-6f9b-40fd-a295-e6458f61123c,,,,,,F,,Leaver,2016-09-01 00:00:00,Leaver,83,,,,37,,,,,,,6,
143355,6b36af36-3f0a-4e2a-bd61-2eabcfea037e,,,,,,M,,Leaver,2018-09-07 00:00:00,10,109,,2,,33,,,,,,,,
70342,4c784d0f-5f34-4ade-b6c6-06b5fe54cd40,,,,,,F,,C,2018-09-03 00:00:00,10,95,,2,,,,,,3,,,2,
192386,9a5b688e-8d98-4c5e-a02e-70432e74343a,,,,,,F,,Leaver,2015-09-03 00:00:00,11,97,,3,,,,,,,,,5,
187109,d7fbdbe4-34f3-4e32-b016-478daa346186,,,,,,M,,C,2017-09-25 00:00:00,10,79,11,,,38,,,,,,,,
134568,77ff3758-8267-4ea1-8ba0-c9e3d8fb7c3c,,,,,,F,,Leaver,2018-09-06 00:00:00,8,106,,,,,,,,,,,,
231342,cfaa997e-ae26-41c6-bcf6-9009b9adb9b9,,,,,,F,,C,2018-09-03 00:00:00,10,103,2,2,,,,,,,,,,
170895,a97300b8-bd49-44ab-9a2c-394b7d7dbdc8,,,,,,M,,C,2018-09-04 00:00:00,12,115,,,,,,,,,,,,
213021,70a4a4b9-015c-4582-82de-30000efcb0bb,,,,,,M,,C,2016-09-05 00:00:00,9,121,2,,,,,,,,,,,
149986,8f841004-b968-4ac7-ac9b-68bc463fabcc,,,,,,M,,C,2016-09-05 00:00:00,9,108,,,,,,,,,,,10,
233023,e3835cd1-d271-4350-85dc-f80754b31ed2,,,,,,M,,C,2018-09-01 00:00:00,9,105,,2,,,,,,,,,,
214529,a6d1d954-d49a-4513-8f61-5a79cfd8d31d,,,,,,M,,Leaver,2015-09-01 00:00:00,Leaver,73,3,,2,48,,,,,,,,
184156,55174958-86d3-4181-a16a-a84d25afb5be,,,,,,F,,C,2018-09-07 00:00:00,9,119,,1,,,,,,,,,,
221946,7cb60707-1326-4724-91f5-c09cfccc791a,,,,,,M,,C,2017-09-06 00:00:00,8,122,,1,,,,,,,,,,
214981,136b47ca-0778-4b00-a648-e7eb3471ae47,,,,,,M,,C,2018-09-07 00:00:00,8,100,9,,,,,,,,7,,,
272710,edf0ca02-d96a-4a8e-b854-f11879272789,,,,,,M,,Leaver,2015-09-04 00:00:00,11,111,,,,22,,,,,,,,
251189,ed278887-5491-44e3-bd12-dfe138d5960e,,,,,,F,,Leaver,2017-09-06 00:00:00,7,122,,,,,,,,,,,,
203172,02638d6f-f6e0-41cf-9fc1-dd08bef51c35,,,,,,M,,C,2018-09-03 00:00:00,12,98,3,,,33,,,,,,,4,
152702,113b4e5d-0af0-48f1-bace-98c0f4b2f2aa,,,,,,F,,C,2017-09-06 00:00:00,11,102,9,,2,,,,,4,,,,
202761,5e33cab7-b045-4d5d-9e50-faf0e2b9a641,,,,,,F,,Leaver,2016-09-01 00:00:00,10,89,,,,19,,,,,,,,
216442,d1597a35-8efb-4c62-a859-8806cb65c2cd,,,,,,F,,C,2017-09-06 00:00:00,9,109,15,,,,,,,,,,,
157010,53f8953b-403a-4c30-9dd8-351ba49c38d5,,,,,,F,,C,2018-09-26 00:00:00,12,79,,,,36,,,,,,,,
189834,7331785e-66b4-40a2-b8de-03bfeb97c316,,,,,,M,,Leaver,2015-01-06 00:00:00,9,85,2,,,,,,,,,,,
193627,4110f2bb-da86-4dca-9527-9e6fa68cd295,,,,,,M,,Leaver,2014-09-04 00:00:00,8,111,,2,,,,,,,,,,
172952,1d973fc3-fbb1-4302-bcde-258009e15d02,,,,,,M,,Leaver,2016-09-01 00:00:00,11,82,,,,,,,,,,,2,
177391,1d5d7016-bcad-49fe-8181-1ef0f736e529,,,,,,F,,C,2018-09-25 00:00:00,9,113,13,1,,,,,,,,,,
229265,382e8a5e-891d-45a1-8318-562deb8125a2,,,,,,F,,C,2017-09-06 00:00:00,11,117,,,,,,,,,,,,
149561,8bbbb5d6-5bd3-4803-ac82-3ffc88390ed5,,,,,,F,,C,2015-09-01 00:00:00,9,118,1,,,,,,,,,,,
255471,2c579f3c-0f1a-4ef6-86ff-75651ac37d34,,,,,,F,,C,2014-09-04 00:00:00,12,102,,,,,,,,,,,,
229321,ef03ce64-8716-44a6-8331-ee82dd996192,,,,,,F,,C,2017-09-06 00:00:00,10,97,,2,,,,,,,,,,
204140,d2d5e576-3e7c-4c7d-821e-a287ef78920a,,,,,,F,,C,2018-09-07 00:00:00,11,97,4,,,,,,,,,,,
190574,2126815e-9b8b-4f96-97f4-2390690fb243,,,,,,F,,C,2016-09-05 00:00:00,Leaver,111,,,,,,,,,,,,
154605,a9513db2-b1ab-468d-8608-8380f4f2813f,,,,,,F,,C,2017-09-06 00:00:00,8,119,8,,,,,,,,,,,
95500,7b095b20-8857-4907-9cac-760b91c8fcbb,,,,,,F,,C,2018-09-03 00:00:00,12,89,,,,43,,,,,,,,
226427,2d68ebf1-ec58-49aa-9e63-503525749098,,,,,,M,,C,2014-09-03 00:00:00,11,102,2,1,,,,,,,,,,
255217,11ebd232-e288-4701-aa0c-f06e84ca2f33,,,,,,M,,C,2016-09-05 00:00:00,8,122,15,,,,,,,,,,,
262601,4730f57c-b497-4149-9b2b-f539d2481943,,,,,,F,,C,2015-09-01 00:00:00,7,122,2,,,,,,,,,,,
93070,f8352e80-a847-44f7-a805-122178084ac2,,,,,,F,,Leaver,2014-09-03 00:00:00,7,78,,2,,40,,,,,,,,
198059,8f211e7e-8bf4-46ed-a0e7-0f1c12fb4b91,,,,,,F,,C,2018-09-06 00:00:00,11,115,1,,,,,,,,,,2,
179508,b4be0dce-1b0c-4984-8e02-93e80d4be2e7,,,,,,F,,Leaver,2017-09-01 00:00:00,10,109,,2,,26,,,,,,,,
168731,aac56e7d-4251-457c-8305-e0822891c946,,,,,,F,,Leaver,2015-09-01 00:00:00,9,113,7,,,,,,,,,,,
238331,a69b1cdd-adc2-4b64-a800-df565cdbe666,,,,,,F,,C,2017-11-06 00:00:00,12,98,,,,41,,,,,,,,
244956,eab5f20f-c54d-4f74-8e4f-fd6997c7944c,,,,,,F,,Leaver,2018-09-05 00:00:00,Leaver,109,,,,,,,,4,,,,
219482,f5d02225-ac3a-4585-b33a-0ad04f9a44f2,,,,,,F,,Leaver,2017-09-06 00:00:00,10,116,8,,,,,,,,,,,
202723,dabd024c-8b79-41f8-94b9-6efb37f7e3db,,,,,,F,,C,2018-09-25 00:00:00,10,110,,1,,,,,,,,,,
183209,6cd93d5c-c4f7-4831-9dcb-f121c59bf0ce,,,,,,F,,C,2015-09-01 00:00:00,8,109,,1,,,,,,,,,,
184540,e006f61a-1488-412a-8b95-85ad2bce6019,,,,,,F,,C,2017-09-06 00:00:00,9,113,,,2,,,,,,,,,
182752,56187c80-7cd8-4a70-b83d-9bd56b487831,,,,,,F,,C,2014-09-04 00:00:00,12,89,,1,,,,,,,,,,
144014,78506d03-8cd2-47d0-945f-3b5a60233b58,,,,,,M,,C,2015-09-04 00:00:00,10,117,17,,2,,,,,,,,3,
159448,3e2cb1c4-ecf4-43cf-b296-a0009cf1c79e,,,,,,M,,C,2017-09-04 00:00:00,7,91,,,,44,,,,,,,6,
149565,85d28e49-de84-431b-b061-652107c1545a,,,,,,M,,C,2017-09-04 00:00:00,9,116,6,,2,,,,,,,,,
181194,24ddd6cd-ccb1-4c05-adbf-9e8d964fcf74,,,,,,M,,C,2014-09-04 00:00:00,9,106,4,,,,,,,4,,,,
214666,ffd3954d-dc31-442a-8a82-ae2d42b12fcb,,,,,,F,,C,2014-09-04 00:00:00,11,117,6,,,,,,,11,,,,
191854,f71f2e03-5a3f-44f2-9ff7-8de658031a71,,,,,,F,,C,2015-09-03 00:00:00,8,121,7,2,,,,,,1,,,,
202749,cd33802a-09d7-44f1-8e17-20f067d73e75,,,,,,M,,C,2017-09-04 00:00:00,Leaver,110,6,1,,,,,,,,,4,
88341,37b99d1e-910e-4cb3-86c9-054c2e359424,,,,,,F,,C,2018-09-25 00:00:00,10,114,12,1,,,,,,,,,,
199775,9f60a1be-3ffc-4e2c-aeee-f66ba77d4b64,,,,,,F,,C,2017-09-06 00:00:00,8,106,,,,,,,,,,,,
238575,2342dc4f-7906-4a39-862c-2860dd55f142,,,,,,F,,Leaver,2018-09-06 00:00:00,8,120,11,,,,,,,,,,2,
228594,68726b10-bc36-4e32-9d9a-dfe26d2f2512,,,,,,M,,C,2018-09-07 00:00:00,9,112,10,2,,,,,,,,,,
199928,d6659d58-4213-4901-af25-33fdc5b6a95c,,,,,,M,,C,2018-09-07 00:00:00,8,122,14,,,,,,,,,,4,
209352,c321d8ab-1f14-4ee9-b038-a2d515c65bb4,,,,,,F,,C,2014-09-02 00:00:00,12,101,5,,,,,,,,,,4,
173936,150e5251-3a95-41a5-8815-e9f156716b13,,,,,,F,,C,2017-09-07 00:00:00,9,112,5,,,,,,,,,,,
190410,7884ce70-7f84-4970-a362-9431734c9e31,,,,,,M,,C,2015-09-03 00:00:00,7,88,,2,,42,,,,,,,,
204059,d115ab90-67d1-43bc-ad37-58a4c490ea74,,,,,,M,,C,2014-09-02 00:00:00,Leaver,109,,,,36,,,,,,,,
181591,9b0a8788-2c2e-4f18-b2e2-e5c14ca029e9,,,,,,F,,C,2015-09-03 00:00:00,12,101,,,,,,,,,,,,
126193,5a5aea04-e2de-480b-a08d-79179a79c68d,,,,,,F,,C,2018-09-06 00:00:00,11,112,,1,,,,,,,,,,
161701,d04d12a7-6d31-4b7d-875a-a92297507708,,,,,,M,,C,2014-09-03 00:00:00,10,112,,,,46,,,,,,,,
117108,df399003-b1ac-45af-aba1-18eccf3d764f,,,,,,F,,C,2014-09-03 00:00:00,11,114,1,1,,,,,,6,,,,
202122,996f92a5-84bd-4e1f-a9b5-79974f3e2c64,,,,,,M,,Leaver,2018-09-07 00:00:00,9,102,11,1,,,,,,,,,,
211320,e465b66d-d28a-479d-adfd-9c20233b8e44,,,,,,M,,C,2014-09-04 00:00:00,10,119,,,2,,,,,,,,9,
150550,953ce5f1-c78f-4429-a9ca-7fe54352d171,,,,,,F,,C,2016-09-05 00:00:00,10,118,,,,,,,,,,,,
203633,450340fe-f55b-47d3-935d-81fc64d91f4a,,,,,,M,,C,2014-09-05 00:00:00,11,83,,,,,,,,,,,,
227025,7301c8ac-2d21-4dd3-8c72-6a2236184e76,,,,,,M,,Leaver,2018-04-17 00:00:00,Leaver,91,2,,,,,,,1,,,,
265126,a6b2ccc3-dc4f-4e76-ab6a-54f9c852ed94,,,,,,M,,C,2016-09-01 00:00:00,10,105,,,,,,,,,,,3,
216209,df32f737-b5b7-43b5-bc23-4111be1ac62b,,,,,,M,,C,2018-09-07 00:00:00,8,122,,,,,,,,,,,,
189773,5edb2ab8-6971-4859-8928-feb1328f7c55,,,,,,F,,C,2014-09-04 00:00:00,9,121,2,,,,,,,,,,,
161843,0780332c-ce5d-4d20-9294-582d688f0e44,,,,,,M,,C,2014-09-04 00:00:00,8,122,15,2,,,,,,2,,,,
224676,d505441d-bbd8-4a27-b40f-c912776b2b94,,,,,,F,,C,2018-09-03 00:00:00,9,85,,,,,,,,,,,,
180682,948c2347-01da-4b55-8285-4e89fcc1e3fa,,,,,,M,,C,2015-09-01 00:00:00,Leaver,101,6,,,35,,,,,,,1,
197366,ab665399-2dfe-42a2-bbb0-4767644327aa,,,,,,F,,C,2015-09-01 00:00:00,10,90,20,1,,37,,,,,,,,
208507,866f8739-421e-49a6-904f-bbbff7059fea,,,,,,M,,C,2018-09-07 00:00:00,8,98,,,,,,,,,,,3,
177141,77bd0ea0-6031-4972-b338-69e681e7ca15,,,,,,F,,C,2017-09-06 00:00:00,9,105,6,,,,,,,,,,,
180108,fec8ea44-7d27-44f9-b5c7-8d35c57783f2,,,,,,F,,Leaver,2017-09-06 00:00:00,10,106,3,1,,,,,,,,,3,
169823,425712d9-504c-425a-b53b-4a4911613443,,,,,,F,,Leaver,2017-11-06 00:00:00,11,110,18,,,,,,,,,,2,
167078,513ec812-2142-486d-93f6-d1257c7bd810,,,,,,F,,C,2015-09-01 00:00:00,8,120,12,,,,,,,,,,,
217059,3edf0247-ec53-4387-ac4c-73c8588b82cb,,,,,,M,,C,2014-09-03 00:00:00,9,112,,3,,,,,,,,,,
194807,524409a0-e963-4edc-bdc3-9bff970f1e1e,,,,,,F,,C,2017-09-07 00:00:00,8,95,2,,2,,,,,,,,,
139268,5e113f5b-ba76-4cde-a54b-a5ebcb468c91,,,,,,F,,C,2017-09-05 00:00:00,12,73,,,,33,,,,,,,,
236471,c833662a-a3dd-49ba-85b3-f0faa502dd76,,,,,,F,,C,2018-09-01 00:00:00,11,117,11,2,,,,,,8,,,,
136618,bc55e063-c956-42bb-9318-6dbfb8472eed,,,,,,M,,C,2015-09-01 00:00:00,8,110,4,1,,,,,,,,,,
137979,29c06ef2-05b1-4927-a21e-2b0c68d24ec4,,,,,,F,,C,2018-09-04 00:00:00,8,115,4,,,,,,,3,,,,
208848,33abe39b-d4d4-4af5-b546-02a838265898,,,,,,F,,C,2018-09-07 00:00:00,9,105,,,,,,,,3,,,,
199904,32354fd5-cfef-4290-8d4a-a1b066e6ecdf,,,,,,M,,C,2015-09-04 00:00:00,10,114,11,1,,,,,,2,,,3,
142210,b80d4c8a-1872-4b22-8e01-5250e0b179ea,,,,,,M,,C,2014-09-01 00:00:00,9,104,,1,2,30,,,,,,,,
219361,af07602a-503a-41ee-97a5-47925a401da1,,,,,,F,,C,2014-09-04 00:00:00,11,109,,2,,,,,,,,,,
188853,73bc75ec-b509-48df-9b64-3c56c33c8a3d,,,,,,F,,Leaver,2016-09-02 00:00:00,7,84,,,2,48,,,,,,,2,
188639,2ec0cf3e-415c-4410-b8f6-d3ccbd763dc4,,,,,,F,,C,2017-09-06 00:00:00,7,110,3,,,42,,,,,,,,
187161,803a84b8-5318-4073-9911-745747710e30,,,,,,F,,Leaver,2016-09-02 00:00:00,12,87,,,,43,,,,,,,,
228827,267335ea-28a4-4c5a-92ed-c56e5e280433,,,,,,F,,C,2017-09-06 00:00:00,8,114,13,1,,,,,,,,,,
192456,e628290a-bdb6-4e90-962d-e6e02faeefba,,,,,,F,,Leaver,2018-09-03 00:00:00,10,96,7,1,,26,,,,,,,,
235487,f1b4d3e0-0b5b-4148-b396-7378fe669fb8,,,,,,M,,C,2017-09-06 00:00:00,9,117,,,,,,,,,,,,
268005,f1504e7d-f774-4563-9084-d9887ec86b84,,,,,,M,,C,2015-09-04 00:00:00,10,117,,,,,,,,,,,,
203367,032a6113-e919-4c72-94e7-6286f9897a6e,,,,,,M,,Leaver,2018-09-10 00:00:00,10,94,8,,,,,,,,,,3,
218724,e94bd703-2545-48fc-a531-c9237d417ecd,,,,,,F,,C,2016-09-01 00:00:00,10,120,6,,,,,,,,,,,
168003,8254a2b5-13b1-4286-a252-586000acdf34,,,,,,M,,C,2016-09-05 00:00:00,8,118,,,,,,,,4,,,,
203788,701f8daf-18b5-45a6-8dd1-6d4f8553a15a,,,,,,F,,C,2018-09-07 00:00:00,11,95,,3,,34,,,,,,,,
214898,4a152615-60e0-414d-90d2-8c2f7e4adc9f,,,,,,F,,C,2015-09-04 00:00:00,Leaver,105,7,1,,,,,,,,,,
200351,c776f871-352e-4de4-a522-8d552d5df4c8,,,,,,F,,C,2015-09-01 00:00:00,Leaver,118,,,,,,,,,,,,
148195,d7495b13-247a-4792-9179-8744b897ee4b,,,,,,M,,C,2016-09-05 00:00:00,11,103,,,,37,,,,8,,,3,
145101,f334a6de-baee-4741-8833-2d6e300c6f1b,,,,,,M,,C,2018-09-01 00:00:00,8,115,,,,,,,,5,,,8,
160165,d81c0a69-1275-404e-a5cc-1c172abbd3bb,,,,,,F,,C,2017-09-01 00:00:00,10,107,3,,,48,,,,,,,,
243469,b8b3cfd2-4afc-4934-9da9-41b0df61e12a,,,,,,M,,Leaver,2015-09-01 00:00:00,Leaver,109,3,,,,,,,,,,3,
174863,b8eb2fd8-251c-4dc7-9881-e39b483addfe,,,,,,F,,C,2018-09-07 00:00:00,Leaver,119,,2,,,,,,4,,,,
259138,f462ea57-7426-4f93-896a-3e8f7fd8b161,,,,,,M,,C,2018-09-05 00:00:00,10,110,3,1,,,,,,3,,,6,
206825,bd23c5fb-5d2e-45fe-995b-89d07e970c7f,,,,,,F,,C,2015-09-03 00:00:00,10,119,7,2,,,,,,,,,,
186970,4d1df9b4-7b57-4a0a-b5ba-4f200d8ced39,,,,,,M,,C,2014-09-03 00:00:00,9,107,,,,,,,,,,,2,
144131,c8ea3029-0ff9-4246-866f-8d8b4b9d3523,,,,,,F,,C,2019-01-03 00:00:00,8,112,1,,,,,,,,,,,
201908,f8b6c69b-aef3-455d-b684-c33e35bf1a7c,,,,,,F,,C,2018-09-05 00:00:00,8,122,7,,2,,,,,,,,3,
230995,4407f22a-f39a-42df-91d4-b5bf1f403c89,,,,,,M,,Leaver,2018-01-22 00:00:00,11,86,,,,31,,,,,,,2,
254337,216ca504-e38d-4b83-98a2-cdf65bb67101,,,,,,F,,C,2017-09-06 00:00:00,7,120,24,1,2,,,,,,,,,
180734,9db1dc75-d572-4c29-ac3b-e73a6bcc963b,,,,,,F,,C,2016-09-01 00:00:00,9,102,,,,,,,,5,,,,
205323,e015b54c-774a-4cce-a6f3-3fe7ff7562d6,,,,,,M,,C,2017-09-06 00:00:00,11,117,,,,,,,,,,,,
221550,5046842f-04fe-4522-8ea7-12b6e7ebdd95,,,,,,F,,C,2017-09-04 00:00:00,10,100,6,,,28,,,,,,,2,
133797,4cf5e225-7515-4779-b345-c9b4ff4b8fcb,,,,,,F,,C,2017-09-06 00:00:00,11,110,,,,,,,,,,,,
176659,798bf589-acc3-48b1-a5f3-db46c96c5c07,,,,,,F,,C,2018-07-04 00:00:00,9,84,9,3,,,,,,,,,2,
190257,534e03d4-d6c0-4aeb-bd93-9b81baf60b0b,,,,,,M,,C,2017-09-05 00:00:00,Leaver,100,7,,,,,,,,,,,
238464,7d55f79e-00f5-4e34-b286-ab6f0f0d640f,,,,,,F,,Leaver,2016-09-05 00:00:00,Leaver,105,,,,,,,,,,,,
222315,5e9ad89c-611b-421d-b1ad-b06580afe5c3,,,,,,M,,C,2017-09-06 00:00:00,Leaver,121,4,2,,,,,,,,,,
187430,b942338a-f406-473b-99a8-81dfd8634f9e,,,,,,F,,Leaver,2017-09-04 00:00:00,12,98,4,,2,30,,,,,,,,
203043,a015301c-3a9e-4340-9d72-4bc45fc177fd,,,,,,F,,C,2017-09-05 00:00:00,7,100,,1,,34,,,,,,,,
199602,9f2b04b1-3f16-4f2c-8cf6-fba925ac4499,,,,,,F,,C,2018-09-04 00:00:00,11,116,,1,,,,,,,,,,
170445,5f9f88a6-ad54-4d86-8dae-cadb26b4d26b,,,,,,F,,C,2018-09-04 00:00:00,9,102,,,,,,,,,,,,
247479,3e29a34c-8de2-4045-902e-af3aafd74b7f,,,,,,M,,Leaver,2014-09-04 00:00:00,8,103,,,,,,,,,,,,
241402,a2cab8e5-740f-444e-b0a2-df30f102f4a2,,,,,,M,,Leaver,2017-09-06 00:00:00,11,114,3,,,,,,,,,,,
